model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
GPR,9,r2,prediction,0.008398214217283928,-0.20638771573798942,-0.2931498601634033,-0.03459965879641369,-0.15120180750777235,-0.13538816559765895,f2a9d7a9
Linear,10,r2,prediction,0.16063541085551425,0.19337271102215536,-0.07521365842010352,0.13467423689810176,0.28604490644222413,0.1399027213595784,f2a9d7a9
RF5,10,r2,prediction,-1.7095238095238106,-2.086848635235731,-1.8638989169675098,-0.3116127248296472,-1.1223470796411998,-1.4188462332395797,f2a9d7a9
RF10,10,r2,prediction,-1.2529761904761907,-1.3542183622828778,-1.9622743682310477,-0.7198050684090709,-1.3261649974194532,-1.3230877973637283,f2a9d7a9
SVR-rbf,10,r2,prediction,-0.42809736818162003,-0.9038650822330081,-0.7953406877549409,-1.4474698855360857,-1.2497574536484475,-0.9649060954708204,f2a9d7a9
XGB10,10,r2,prediction,-0.8014883393820658,-1.3243546253521714,-2.3548669309341874,-1.7473823778134219,-1.2760151406394367,-1.5008214828242565,f2a9d7a9
XGB15,10,r2,prediction,-0.9636670091387984,-1.7302839221236712,-2.705305110152568,-2.0190361196184976,-1.464522538281917,-1.7765629398630907,f2a9d7a9
GPR,10,r2,prediction,0.16345692248182853,0.11775622862526214,0.11088372744034891,-0.30961544281327336,-0.11115008701518425,-0.005733730256203606,f2a9d7a9
Linear,11,r2,prediction,-0.5145788619701517,-0.4683160049204469,-0.3798329642514344,-0.0476293924279767,0.2043438884586234,-0.24120266702227725,f2a9d7a9
RF5,11,r2,prediction,-1.0086486486486481,-1.0001639344262303,-0.8694630872483224,-0.8222921439611062,-0.23623430003085288,-0.787360422863032,f2a9d7a9
RF10,11,r2,prediction,-0.7052702702702702,-0.7222131147540984,-0.6191065436241612,-0.5276298822983434,-0.27425397069795543,-0.5696947563289656,f2a9d7a9
SVR-rbf,11,r2,prediction,-1.0811012916440443,-1.3112949852104197,-1.2229149172756566,-0.8913510114413177,-1.1249182140471108,-1.1263160839237099,f2a9d7a9
XGB10,11,r2,prediction,-1.0987515635864984,-0.35061442501299855,-0.47563382347012895,-0.19486764747673369,-0.10103318106162229,-0.44418012812159635,f2a9d7a9
XGB15,11,r2,prediction,-0.908636298870743,-0.2481068608141741,-0.38812572006382173,-0.06648399230482571,-0.013020703967131064,-0.32487471520413913,f2a9d7a9
GPR,11,r2,prediction,-0.8974158117662103,-0.8238300816512076,-0.6755781852799632,-0.5029549305186909,-0.4298995933385965,-0.6659357205109337,f2a9d7a9
Linear,12,r2,prediction,0.4082290999874141,0.3815743883639606,-0.15653541346313693,-1.013144610611902,-0.4587261203586588,-0.1677205312164646,f2a9d7a9
RF5,12,r2,prediction,-0.1517482517482518,0.24537296690970267,-0.2518557794273597,-0.5385365262637953,-1.0289056487671258,-0.345134647859366,f2a9d7a9
RF10,12,r2,prediction,-0.010664335664335889,0.06692372406057212,-0.09019088016967136,-0.42914127959926374,-0.5757909253837858,-0.20777273935129692,f2a9d7a9
SVR-rbf,12,r2,prediction,-1.0103691824620955,-1.2587825606520275,-1.4336487459606624,-1.352047645158387,-1.5153996924327333,-1.3140495653331812,f2a9d7a9
XGB10,12,r2,prediction,-0.005732385182363631,0.06896865372887029,0.07630456399477337,-0.7453186877697591,-0.2417666401677283,-0.16950889907924147,f2a9d7a9
XGB15,12,r2,prediction,0.10990822047537097,0.10322568153170253,0.22785661865096074,-0.8229276675438877,-0.39555241631664795,-0.15549791264050028,f2a9d7a9
GPR,12,r2,prediction,-0.2511288644827434,-1.1771320103868397,-0.4552197947415124,-0.1752541059024768,-0.25395429295390914,-0.4625378136934962,f2a9d7a9
Linear,1,mape,prediction,253085590054105.9,869618361238374.9,686017268652813.4,288376574265129.94,623697298282981.2,544159018498681.0,f2a9d7a9
RF5,1,mape,prediction,180143985094820.44,684547143360316.1,54043195528446.555,218226947577417.3,104304707612892.23,248253195834778.5,f2a9d7a9
RF10,1,mape,prediction,288230376151712.25,963770320257286.8,729583139634020.9,160264796607777.94,262810274036634.5,480931781337486.5,f2a9d7a9
SVR-rbf,1,mape,prediction,135100822847000.28,360291202688149.94,360279362456607.5,186273641788670.0,263453235709408.8,261079653097967.3,f2a9d7a9
XGB10,1,mape,prediction,339021847645389.1,1775437367318937.8,760410591671091.6,734936174270874.1,1575855927905485.5,1037132381762355.6,f2a9d7a9
XGB15,1,mape,prediction,371113306410189.25,1730759292144845.2,802630012816589.1,732608087248077.2,1819309706628301.5,1091284081049600.4,f2a9d7a9
GPR,1,mape,prediction,186387105873235.7,673907075466215.8,515971422031886.2,267454144659982.9,534669450912180.0,435677839788700.1,f2a9d7a9
Linear,2,mape,prediction,0.5419166148634872,0.5492450338835043,0.45070426910289585,0.2578840393102681,0.2557002546608064,0.41109004236419233,f2a9d7a9
RF5,2,mape,prediction,0.5270649350649351,0.5827735617999309,0.4549101055806938,0.5356483864665449,0.46095787970298324,0.5122709737230177,f2a9d7a9
RF10,2,mape,prediction,0.4867207792207792,0.5661550282037097,0.450936802413273,0.5525809216941394,0.5218357146142553,0.5156458492292313,f2a9d7a9
SVR-rbf,2,mape,prediction,0.6475795168788638,0.6698413798417893,0.5542053702740951,0.5923704847409679,0.6576466661668194,0.6243286835805071,f2a9d7a9
XGB10,2,mape,prediction,0.5990419896392079,0.6119495418702838,0.4932756883903866,0.43474907828330717,0.5515168220943069,0.5381066240554985,f2a9d7a9
XGB15,2,mape,prediction,0.6015364673424076,0.6202469563981552,0.494696944439573,0.403390201935869,0.5836084165162683,0.5406957973264547,f2a9d7a9
GPR,2,mape,prediction,0.5417985107661434,0.559086455117763,0.4932862586409251,0.5205804270100856,0.5652679249875897,0.5360039153045013,f2a9d7a9
Linear,3,mape,prediction,0.7756293890894463,0.964589676070009,0.681127004236185,0.6962530308283735,0.830755527832779,0.7896709256113585,f2a9d7a9
RF5,3,mape,prediction,1.06,1.8943232323232322,1.1786274509803922,1.1918053604741596,1.1069390761783118,1.2863390239912191,f2a9d7a9
RF10,3,mape,prediction,1.4926666666666666,2.1493771043771046,1.3680840336134452,1.3767636169882804,1.5213585375739487,1.5816499918438889,f2a9d7a9
SVR-rbf,3,mape,prediction,0.7899415954265349,0.6023425609650394,0.5459288219186739,0.6316617064429481,0.6103399860827723,0.6360429341671937,f2a9d7a9
XGB10,3,mape,prediction,1.8787691742181778,2.063572530634074,1.3275132279436128,0.9494871445013583,1.5890591264335285,1.5616802407461503,f2a9d7a9
XGB15,3,mape,prediction,2.2520840073625243,2.4530077857200547,1.550573323287216,1.0833038343524217,1.9283607998949275,1.8534659501234287,f2a9d7a9
GPR,3,mape,prediction,0.7999320941116672,0.6336222734399449,0.5895624925460241,0.765726462840889,0.6811560246195515,0.6939998695116154,f2a9d7a9
Linear,4,mape,prediction,0.9756736704797419,1.0368092429171047,0.8594177259843738,0.8620010600342531,0.5939525086028857,0.8655708416036718,f2a9d7a9
RF5,4,mape,prediction,0.7166666666666668,0.721830065359477,0.3795238095238095,0.8164838299750201,0.8263488738968009,0.6921706490843549,f2a9d7a9
RF10,4,mape,prediction,0.68,0.834248366013072,0.41238095238095235,1.263638352114518,0.8655253987181863,0.8111586138453457,f2a9d7a9
SVR-rbf,4,mape,prediction,0.43333746890098823,0.5627398045106886,0.5007788734586188,1.2371073880079382,1.0668437540896385,0.7601614577935745,f2a9d7a9
XGB10,4,mape,prediction,0.8883221973975498,0.9132930789897644,0.46618666743475295,2.2665163792716663,2.101379087438063,1.3271394821063596,f2a9d7a9
XGB15,4,mape,prediction,1.028800485531489,1.024406839196199,0.5554517274811154,2.2303645663953673,2.2426679497176254,1.4163383136643592,f2a9d7a9
GPR,4,mape,prediction,0.5157725373933285,0.6018876336091765,0.5824372077892884,1.606591090602283,1.327985611285029,0.9269348161358211,f2a9d7a9
Linear,5,mape,prediction,0.6597683940369714,0.9637015228768254,0.7385963731264107,0.5040580181011846,0.3592156681815294,0.6450679952645844,f2a9d7a9
RF5,5,mape,prediction,0.4000000000000001,0.4916701509872242,0.36769696969696963,1.1888090224312442,1.1229425751537856,0.7142237436538447,f2a9d7a9
RF10,5,mape,prediction,0.2500000000000001,0.49784901277584204,0.514090909090909,0.9561302069746658,0.7367361802836412,0.5909612618250117,f2a9d7a9
SVR-rbf,5,mape,prediction,0.28336016499414407,0.5864178420909513,0.5351292328941323,0.5541152159391133,0.754733610281714,0.542751213240011,f2a9d7a9
XGB10,5,mape,prediction,0.47179348145922023,0.5038581642401205,0.4204310925620975,0.4083663730046861,0.5450614609252329,0.4699021144382714,f2a9d7a9
XGB15,5,mape,prediction,0.3956642510990302,0.5187785869552975,0.49704822392174686,0.4449526032304897,0.6162342446369777,0.4945355819687084,f2a9d7a9
GPR,5,mape,prediction,0.30276209448299385,0.39794453416206965,0.3995375327680024,0.40909415631820806,0.3446315584866099,0.3707939752435768,f2a9d7a9
Linear,6,mape,prediction,400945951440339.4,1263448531430553.5,1294711146121881.5,676009403741708.9,926391665490867.2,912301339645070.2,f2a9d7a9
RF5,6,mape,prediction,360287970189639.9,450359962737049.8,576460752303423.8,606033471501033.4,1133202161614350.0,625268863669099.4,f2a9d7a9
RF10,6,mape,prediction,405323966463344.75,954763121002545.2,927741523238322.4,605208871771706.2,1296060871327556.5,837819670760695.1,f2a9d7a9
SVR-rbf,6,mape,prediction,360259809554699.2,360314576771320.1,360314576771320.1,360267508191268.3,360283973012609.4,360288088860243.4,f2a9d7a9
XGB10,6,mape,prediction,171919903870156.97,899424268058624.2,1410191362044723.5,517790029892813.0,723013331635405.0,744467779100344.6,f2a9d7a9
XGB15,6,mape,prediction,151332048601088.16,948280802829926.6,1405174739579699.5,484490279387136.2,648970601968435.4,727649694473257.1,f2a9d7a9
GPR,6,mape,prediction,445784646915893.75,1504721102083922.5,1345183741219332.2,648164090594992.2,1104152373382831.8,1009601190839394.6,f2a9d7a9
Linear,7,mape,prediction,103003890660083.9,151207750100173.44,91941203993651.69,147606147275753.2,152105418339381.3,129172882073808.7,f2a9d7a9
RF5,7,mape,prediction,198158383604303.03,288230376151713.2,234187180623266.7,26526069442772.77,411389351656817.1,231698272295774.6,f2a9d7a9
RF10,7,mape,prediction,135107988821115.66,279223176896971.75,252201579132748.4,38661838738162.99,404479407811278.4,221934798280055.44,f2a9d7a9
SVR-rbf,7,mape,prediction,90061251754971.97,225206893836627.34,225206893836627.3,90106243862928.98,128721304205713.84,151860517499373.9,f2a9d7a9
XGB10,7,mape,prediction,413292676985651.7,1443159262573363.8,1193167899380941.5,517405851779074.2,737326967816194.4,860870531707045.1,f2a9d7a9
XGB15,7,mape,prediction,489804512886784.6,1705362613652685.5,1312673861153587.8,517428239296104.5,667785434339739.8,938610932265780.4,f2a9d7a9
GPR,7,mape,prediction,149474766945671.6,933523795678270.4,845690546424938.5,243697620228090.16,437500746539777.3,521977495163349.6,f2a9d7a9
Linear,8,mape,prediction,0.7799931133219294,1.0036912814313403,0.8801757092116486,0.833696928036091,0.9150201979055584,0.8825154459813135,f2a9d7a9
RF5,8,mape,prediction,0.42333333333333334,0.2825814536340851,0.2915384615384614,0.6363498858675005,0.5544320202091423,0.4376470309165045,f2a9d7a9
RF10,8,mape,prediction,0.3916666666666667,0.46771512113617375,0.35559052059052054,0.48478634090048606,0.5617504119453438,0.45230181224783816,f2a9d7a9
SVR-rbf,8,mape,prediction,0.19997700594705514,0.23558112980672594,0.1668903414029787,0.2601896300668063,0.20490201543823616,0.21350802453236045,f2a9d7a9
XGB10,8,mape,prediction,0.3911373312274615,0.2715799291928609,0.3504778138222209,0.4097613388313367,0.35127822729371966,0.3548469280735199,f2a9d7a9
XGB15,8,mape,prediction,0.43351166397333146,0.2974992248846674,0.3802380400937754,0.4704477550610998,0.45182464146352813,0.4067042650952805,f2a9d7a9
GPR,8,mape,prediction,0.1949489703165494,0.2817655607496999,0.17606868242267998,0.621920195098943,0.18902930369735185,0.29274654245704484,f2a9d7a9
Linear,9,mape,prediction,0.8966614948278353,1.1370301015899016,0.8674911435508182,1.3546485553615095,1.721494527625301,1.195465164591073,f2a9d7a9
RF5,9,mape,prediction,0.5633333333333334,0.6054431372549021,0.745934640522876,0.7194123130893868,1.1899132651597637,0.7648073378720524,f2a9d7a9
RF10,9,mape,prediction,0.419047619047619,0.7269725490196077,0.7366745098039217,0.7088036863047598,1.3383403229477857,0.7859677374247388,f2a9d7a9
SVR-rbf,9,mape,prediction,0.7142689712339905,0.8356780895037726,0.8245364389026989,1.7472523275363507,2.143340642430534,1.2530152939214694,f2a9d7a9
XGB10,9,mape,prediction,1.4463642866838549,1.799063689287971,1.2888319324356279,1.1735586357675036,2.794309716623415,1.7004256521596743,f2a9d7a9
XGB15,9,mape,prediction,1.684937655500003,2.070485293724958,1.4083088091307996,1.0185013141950523,2.880891358633244,1.8126248862368115,f2a9d7a9
GPR,9,mape,prediction,0.6840648132337007,0.8852932372846885,0.8079617519054413,1.8475262145970504,2.228632493839779,1.290695702172132,f2a9d7a9
Linear,10,mape,prediction,181972610896899.56,461065325288960.3,540761227618560.2,414544837463392.3,677357698177357.1,455140339889033.9,f2a9d7a9
RF5,10,mape,prediction,216172782113784.3,1423137482249077.2,846676729945653.8,646123352691429.8,1263258605049771.0,879073790409943.2,f2a9d7a9
RF10,10,mape,prediction,198158383604302.3,1071856711314178.6,738590338888761.8,522394298571409.9,1100142214231021.0,726228389321934.8,f2a9d7a9
SVR-rbf,10,mape,prediction,180156951229134.84,450452571916747.9,450452571916747.9,232812449130984.66,363426392434942.8,335460187325711.6,f2a9d7a9
XGB10,10,mape,prediction,395189819329741.06,1413753554232934.5,1323632040712602.0,544951946654515.8,871223217514087.0,909750115688776.0,f2a9d7a9
XGB15,10,mape,prediction,409277446278349.1,1520195513981337.8,1326282572405146.2,580283689808691.9,852736013972275.8,937755047289160.2,f2a9d7a9
GPR,10,mape,prediction,256112059941368.75,907430122266091.8,805069554905846.8,466291110483983.3,918086537442414.4,670597877007941.0,f2a9d7a9
Linear,11,mape,prediction,55021470416192.57,182714014780263.0,151623824595098.12,87158321728973.22,204167852755712.44,136137096855247.84,f2a9d7a9
RF5,11,mape,prediction,18014398509482.63,54043195528446.64,54043195528446.625,25021638786704.0,0.5462525663447005,30224485670616.082,f2a9d7a9
RF10,11,mape,prediction,72057594037928.44,261208778387489.2,171136785840079.4,97299549955621.89,169011187030946.06,154142779050413.0,f2a9d7a9
SVR-rbf,11,mape,prediction,90072307849561.14,90084595046818.77,90081661555180.75,90062781413467.45,90057464626136.33,90071762098232.89,f2a9d7a9
XGB10,11,mape,prediction,32606069666611.867,107909925883085.33,95921719214080.61,53747787812045.37,111976709619712.5,80432442439107.14,f2a9d7a9
XGB15,11,mape,prediction,19549994876928.652,65454804985446.92,57937954550579.81,32425258254336.57,69074254456422.914,48888453424742.97,f2a9d7a9
GPR,11,mape,prediction,50119053127191.03,178686014978926.22,157985795437567.78,94579985094299.73,195987797262047.7,135471729180006.5,f2a9d7a9
Linear,12,mape,prediction,0.7738880232656754,0.9659511728288978,0.942054100617379,1.9840435777608476,2.076331400897245,1.348453655074009,f2a9d7a9
RF5,12,mape,prediction,0.6286666666666667,0.5306904761904762,0.7107142857142857,1.4182794303657453,1.3839387820289228,0.9344579281932195,f2a9d7a9
RF10,12,mape,prediction,0.6193333333333333,0.4982380952380952,0.5565705128205128,1.2189632777671782,1.1726822133733177,0.8131574865064873,f2a9d7a9
SVR-rbf,12,mape,prediction,0.4966918187363431,0.6768903966516608,0.6643627155315153,0.5527689678928712,0.6728607992756734,0.6127149396176128,f2a9d7a9
XGB10,12,mape,prediction,0.4428804278373718,0.411131310995136,0.4154382073453494,1.4042885025076166,0.844022256830239,0.7035521411031426,f2a9d7a9
XGB15,12,mape,prediction,0.4428944868346055,0.5088043848318713,0.4106432840555579,1.3894425753396653,1.0382641537260853,0.758009776957557,f2a9d7a9
GPR,12,mape,prediction,0.6719766610094295,1.0373989529037122,0.7762705627378859,1.0301982125742446,1.2499638287042236,0.9531616435858992,f2a9d7a9
Linear,1,r2,training,0.5957244531810595,0.5902351444745528,0.5875382431370657,0.5624580704403688,0.576428851618584,0.5824769525703262,f2a9d7a9
RF5,1,r2,training,0.6970432995469196,0.6710206328077002,0.6646554783025653,0.7759481653992876,0.767185882108583,0.7151706916330112,f2a9d7a9
RF10,1,r2,training,0.7671315801765612,0.7592901392586524,0.8037004315511868,0.8244000456575611,0.8319231613240868,0.7972890715936096,f2a9d7a9
SVR-rbf,1,r2,training,-0.10747315081961517,-0.19045937868976526,-0.14581555156739734,-0.13853869468370594,-0.2145736226215016,-0.15937207967639705,f2a9d7a9
XGB10,1,r2,training,0.7737760041525916,0.7683102643898942,0.7904155834935398,0.7750239048723904,0.7733192371708597,0.7761689988158551,f2a9d7a9
XGB15,1,r2,training,0.8868981113311509,0.8854272059089927,0.8972122381461258,0.8857964580194546,0.8858338367079533,0.8882335700227355,f2a9d7a9
GPR,1,r2,training,0.3135664208009188,0.25329852598541636,0.2669568905048527,0.27760631627691257,0.24532529977109552,0.27135069066783923,f2a9d7a9
Linear,2,r2,training,0.6618095619455974,0.6210800682090944,0.5775674164487654,0.6789710493750556,0.7167175366479421,0.6512291265252911,f2a9d7a9
RF5,2,r2,training,0.8309854214622383,0.8242963993738042,0.8329876104023552,0.894784316841134,0.8491535451781961,0.8464414586515456,f2a9d7a9
RF10,2,r2,training,0.8433220066498595,0.8279057227343886,0.8412948509568204,0.8977837799625199,0.8701577357889515,0.8560928192185081,f2a9d7a9
SVR-rbf,2,r2,training,-0.08062370858066381,-0.10001105569065927,-0.036056052308541364,-0.025665174103944866,-0.05889797839052302,-0.06025079381486646,f2a9d7a9
