model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
RF10,3,r2,prediction,-5.333978873239437,-2.916131889763781,-0.4610075454948954,-0.3802422020728975,-0.725641345634036,-1.9634003712410095,6e47cb06
SVR-rbf,3,r2,prediction,-0.056379102472027265,-0.0196928620519794,-0.03195849743935164,-0.021479612867712383,-0.007515149555891165,-0.02740504487739237,6e47cb06
XGB10,3,r2,prediction,-3.3799620757379962,-2.2136189743898496,-0.09341876366924673,-0.0865815030368402,-0.026609396012496456,-1.1600381425692858,6e47cb06
XGB15,3,r2,prediction,-5.322694899101439,-2.400445676513442,-0.1541830441733616,-0.22253854118537952,-0.04504413214056413,-1.6289812586228372,6e47cb06
GPR,3,r2,prediction,-0.16647890354248807,-0.05786489491049607,-0.029979817390257235,-2.5634701500409918e-05,-0.00038240758782182027,-0.05094633162651272,6e47cb06
Linear,4,r2,prediction,-4.536393280098602,-10.086751493245202,-3.6878306381225903,0.023223317010737432,0.042980558181394346,-3.648954307254852,6e47cb06
RF5,4,r2,prediction,-2.2857142857142856,-2.2020089285714284,-3.5300211416490486,-0.06442206324703825,-1.1241665256014879,-1.841266588956658,6e47cb06
RF10,4,r2,prediction,-2.1741071428571423,-1.8959263392857126,-1.3038583509513737,0.24075485023228438,-1.0928354924522545,-1.2451944950628397,6e47cb06
SVR-rbf,4,r2,prediction,-1.9683746066405625,-1.6115416594725032,-1.4471082292415751,-0.5456184296024551,-0.4630323705135375,-1.2071350590941266,6e47cb06
XGB10,4,r2,prediction,-0.9925909799014723,-0.7134870444932535,0.10995093840871084,0.3469024788509294,-0.043422106789049675,-0.25852934278482703,6e47cb06
XGB15,4,r2,prediction,-1.4182243586738492,-0.7861581037890555,0.029185026245422963,0.4324203934658164,0.012495592548539602,-0.3460562900406251,6e47cb06
GPR,4,r2,prediction,-1.0895828824687666,-0.882188219258732,-0.665087295596555,0.27091643697817336,0.11201289658045532,-0.45078581275308505,6e47cb06
Linear,5,r2,prediction,-1.358778364214392,-2.0225730934017987,-2.3401854542020195,-2.114469979225096,-2.2610441426196055,-2.0194102067325823,6e47cb06
RF5,5,r2,prediction,-0.47889610389610393,-0.1975822322181613,-0.22102482831484416,-0.2630033111257164,-0.12308297099968368,-0.2567178893109019,6e47cb06
RF10,5,r2,prediction,-0.013230519480519565,-0.014541748664605114,0.05756735340729002,-0.26687152571455175,-0.038856999831232475,-0.055186688056723776,6e47cb06
SVR-rbf,5,r2,prediction,-0.03278165416196677,-0.11817779275237328,-0.08552072689041901,-0.012611025572973222,-0.026882066731085175,-0.05519465322176349,6e47cb06
XGB10,5,r2,prediction,-0.1195562840953992,-0.20471342968802175,-0.5134668062347336,-0.6698213317876192,-0.496040715803989,-0.40071971352195257,6e47cb06
XGB15,5,r2,prediction,-0.10520806505003422,-0.2629017244502161,-0.7405854195992372,-0.7159083124861367,-0.6697352291458727,-0.49886775014629936,6e47cb06
GPR,5,r2,prediction,-0.23525282032772332,-0.025311389859157263,-0.03347143485120818,-0.07481859139342073,-0.0708569115776907,-0.08794222960184003,6e47cb06
Linear,6,r2,prediction,-1.5044522392037685,-2.3215474552111104,-2.886566843157795,-1.36821259896514,-1.6155679961784295,-1.9392694265432486,6e47cb06
RF5,6,r2,prediction,-1.3058823529411758,-1.8402017291066284,-1.4848309178743961,-0.2369456543423465,-0.10465518068390645,-0.9945031669896907,6e47cb06
RF10,6,r2,prediction,-0.8279411764705884,-0.9848883285302596,-1.2845652173913038,-0.33466079204358246,-0.040265518571485526,-0.6944642066014439,6e47cb06
SVR-rbf,6,r2,prediction,-0.3598212551941211,-0.23420980599300578,-0.1479188746522513,-0.42689026069106806,-0.5574565432630092,-0.34525934795869107,6e47cb06
XGB10,6,r2,prediction,-0.010644400264873344,-0.7385357220731774,-1.5783494629999186,-1.1228404664925322,-1.3514142194474577,-0.9603568542555919,6e47cb06
XGB15,6,r2,prediction,-0.3177208754194367,-0.9878308931352682,-2.2995023926996905,-1.3092239445855727,-1.7112697148755127,-1.325109564143096,6e47cb06
GPR,6,r2,prediction,0.014692249109915512,0.0247832678783817,-0.009186851187389156,-0.09717400807663101,-0.10889183581454431,-0.035155435618053454,6e47cb06
Linear,7,r2,prediction,0.2658604807978485,0.17171181824269766,0.24492254316833162,-1.2225690416134398,-1.0595634292507574,-0.31992752573106387,6e47cb06
