model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
LSTM16,4,mape,prediction,2.6855844507849347,3.618759717509169,1.1961475371316954,3.710431832997222,0.9289220124537506,2.427969110175354,b33fc639
CNNRNN16,4,mape,prediction,2.481138465633898,4.333284524945077,3.703664415969393,3.7555281556225237,0.25851447942360173,2.9064260083188986,b33fc639
MLP16,4,mape,prediction,2.546124185882245,3.960834051467961,0.9826473181220383,3.6635938618631854,0.5168233227591162,2.334004548018909,b33fc639
RNN16,5,mape,prediction,2.0593882542725357,3.1741798341346397,2.150224819085435,4.895897795145638,2.4244178455571097,2.9408217096390716,b33fc639
LSTM16,5,mape,prediction,2.8152190997859527,5.13041186187032,6.5482492018088125,7.349969496801019,5.183520511153878,5.405474034283996,b33fc639
CNNRNN16,5,mape,prediction,2.6451887047708347,2.9358140284819854,2.034993114157498,9.675294745380437,6.234264680674565,4.705111054693065,b33fc639
MLP16,5,mape,prediction,1.7721258119000443,1.3900905716373426,2.6386496091185707,2.8251730304015488,2.1041390798752717,2.146035620586556,b33fc639
RNN16,6,mape,prediction,1.2033862782124003,1.1169128269998658,1.1114635210654187,1.1325413206872799,1.2925997396625413,1.1713807373255012,b33fc639
LSTM16,6,mape,prediction,1.49311101875699,1.504246378424262,1.470899466825994,1.4336245035742305,1.511234889588528,1.482623251434001,b33fc639
CNNRNN16,6,mape,prediction,1.0370396298305145,0.9413802511439295,1.0287267009416103,1.0133966970784134,1.158473887506726,1.0358034333002388,b33fc639
MLP16,6,mape,prediction,1.321734849441695,1.2089785602252099,1.1543169443823327,1.2290603918073568,1.1690530801234202,1.216628765196003,b33fc639
RNN16,7,mape,prediction,0.8399170424600616,1.2773442310879255,0.8839283578242337,1.3797236527643606,0.8246998813823134,1.041122633103779,b33fc639
LSTM16,7,mape,prediction,0.9012434626389343,0.9271911171854637,0.9214203927080373,0.9518111737368298,0.9707566059343391,0.9344845504407207,b33fc639
CNNRNN16,7,mape,prediction,1.1048927510070958,1.663928479152202,1.234038540935657,0.8743007229210212,0.9545597785837086,1.166344054519937,b33fc639
MLP16,7,mape,prediction,0.8407380437490932,1.1910440328308445,0.8382978776099093,0.935088478096335,0.8159805593284506,0.9242297983229264,b33fc639
RNN16,8,mape,prediction,5.051560144216535,2.124695035716243,5.849559830707577,2.1852015709440735,8.522615846178137,4.746726485552513,b33fc639
LSTM16,8,mape,prediction,6.595942882822544,2.529466514243528,4.656064930849988,4.565541740415868,10.310683115669034,5.731539836800192,b33fc639
CNNRNN16,8,mape,prediction,5.20770155796639,2.1411104279247097,5.697172175118493,4.402879857603239,13.896035464359775,6.268979896594521,b33fc639
MLP16,8,mape,prediction,6.0273851022585685,2.382520200707129,3.709775773848704,3.9623088473605934,21.921852483484237,7.600768481531847,b33fc639
RNN16,9,mape,prediction,1.5400197566417213,1.3649910396760863,1.0799269967731,0.8760795047355519,0.885959906031719,1.1493954407716356,b33fc639
LSTM16,9,mape,prediction,1.286376311305906,1.0781592913958167,1.0513632329804172,0.8620624354058611,1.1351123152033002,1.0826147172582603,b33fc639
CNNRNN16,9,mape,prediction,2.6677486400055357,1.3967047168252487,0.9948378630502617,0.9862284100131402,1.1002650640740477,1.4291569387936467,b33fc639
MLP16,9,mape,prediction,0.8022749465177457,1.2246477519494798,1.1609640431370298,0.9755462423205798,1.4496710317689983,1.1226208031387668,b33fc639
RNN16,10,mape,prediction,1.0598981078740681,1.7239008982470287,0.8434455464887505,0.8624051109579419,2.566700281991031,1.411269989111764,b33fc639
LSTM16,10,mape,prediction,1.113870096316109,1.0236622610374344,0.593261376938169,0.7874123285629393,5.065660202088458,1.716773252988622,b33fc639
CNNRNN16,10,mape,prediction,1.3612809542940063,1.3531455325293504,1.037790056267229,0.6588408033663887,4.918442990533661,1.8659000673981272,b33fc639
MLP16,10,mape,prediction,0.9292871561714018,1.8645546563087572,0.8040395055101394,0.9347264286473743,2.5587889351090736,1.4182793363493493,b33fc639
RNN16,11,mape,prediction,0.7578168360326637,1.1927537021939432,0.7705943034262935,0.943687066129536,0.8748379600330927,0.9079379735631058,b33fc639
LSTM16,11,mape,prediction,0.9590464133849658,1.3158366158699688,0.9115620927407905,1.2958147830391202,2.9750998688767147,1.491471954782312,b33fc639
CNNRNN16,11,mape,prediction,0.6827410253941784,0.7270871468850242,0.6685709500779615,1.6409016672699122,1.3002992599949554,1.0039200099244063,b33fc639
MLP16,11,mape,prediction,0.7680431421815774,0.714141657788436,0.8252185509561485,0.6696112595660073,0.8625072501430143,0.7679043721270367,b33fc639
RNN16,12,mape,prediction,0.8424362754258279,0.9073298311244461,0.699609161643304,0.667208831921293,0.7194544468617885,0.767207709395332,b33fc639
LSTM16,12,mape,prediction,0.7610205010525943,0.6949020727403967,0.6384248806779105,0.5073700992653977,0.5218886239477505,0.6247212355368099,b33fc639
CNNRNN16,12,mape,prediction,1.0849362295907055,0.9937547019295149,0.957181754092377,0.9148682054448392,0.879688305298097,0.9660858392711067,b33fc639
MLP16,12,mape,prediction,0.9326275115090941,0.9333252651589934,0.7471126481056984,0.7894246878141795,0.7056004569063827,0.8216181138988695,b33fc639
RNN16,1,mae,prediction,0.6978247352751843,0.6639535671625371,0.9207000367431123,0.5029390174268502,0.7472809325034333,0.7065396578222234,b33fc639
LSTM16,1,mae,prediction,0.5268774875315778,0.7331596266797699,0.9643339388160188,0.5656014614476812,0.5639264638597681,0.670779795666963,b33fc639
CNNRNN16,1,mae,prediction,0.5091830600289464,0.632227244832928,0.9141646348027666,0.6678804177525863,0.393694654806473,0.6234300024447401,b33fc639
MLP16,1,mae,prediction,0.5760322121866741,0.7719030704668678,0.9692463509826142,0.5702067457809102,0.6091146747643663,0.6993006108362865,b33fc639
RNN16,2,mae,prediction,0.9719872297968901,0.926833060630399,0.7176071488207733,0.8453215643654939,1.0329859269545012,0.8989469861136115,b33fc639
LSTM16,2,mae,prediction,0.8928618510110944,0.8166538652868827,0.49024711185158837,0.7626812919865724,0.889616871081585,0.7704121982435446,b33fc639
CNNRNN16,2,mae,prediction,0.9198362805536118,0.9434203919859488,0.6681708016342078,1.0241679779699218,0.9597376467812004,0.9030666197849782,b33fc639
MLP16,2,mae,prediction,0.7843668260267106,0.6912559267969687,0.4758272283619796,0.6744402989636538,0.7125727834331934,0.6676926127165013,b33fc639
RNN16,3,mae,prediction,0.696090272580457,0.644483131900065,0.6446162172346007,0.8206281502830997,0.6209270803974876,0.685348970479142,b33fc639
LSTM16,3,mae,prediction,0.932296354557548,0.8443016908910204,0.768535616423011,0.8448161931816642,0.8048512770600332,0.8389602264226553,b33fc639
CNNRNN16,3,mae,prediction,0.7925947507370237,0.734403660533276,0.6704524541152718,0.7131584795300071,0.7368421657748236,0.7294903021380804,b33fc639
MLP16,3,mae,prediction,0.9253562847628931,1.0931205443885255,0.9053118714941742,0.9206906722966736,0.9512880651997337,0.9591534876283999,b33fc639
RNN16,4,mae,prediction,0.3420827108963912,0.46622801424465665,0.3661771566719644,0.3215592111063748,0.25642735576725745,0.3504948897373289,b33fc639
LSTM16,4,mae,prediction,0.4477742585034994,0.5303069910385954,0.40324143041075944,0.3652687753153592,0.4120477783760407,0.43172784672885084,b33fc639
CNNRNN16,4,mae,prediction,0.3957888978131586,0.4985664162241254,0.4082667818076703,0.3352157104407572,0.13994573171379923,0.3555567075999021,b33fc639
MLP16,4,mae,prediction,0.39407317951870124,0.5724170735457288,0.30858149025739906,0.2964369225896401,0.2277131531522904,0.3598443638127519,b33fc639
RNN16,5,mae,prediction,1.2424114920369929,1.1882747633997623,0.8114682557827664,1.0429953312411846,1.2402609242977012,1.1050821533516815,b33fc639
LSTM16,5,mae,prediction,1.1898453257727752,1.0873001872245496,0.8051506463715274,1.0913881802848668,1.2553965895356047,1.0858161858378645,b33fc639
CNNRNN16,5,mae,prediction,1.2601751826453338,1.0720677774163867,0.7835891375307813,1.2336068058303686,1.3669436036528455,1.1432765014151431,b33fc639
MLP16,5,mae,prediction,1.163420230912382,1.0281185819451042,0.8521165490032849,1.1094780160024702,1.1272981753344673,1.0560863106395417,b33fc639
RNN16,6,mae,prediction,0.9051977907673938,0.7647784425403048,0.9147071996305025,0.823409276645185,0.9382216974101812,0.8692628813987134,b33fc639
LSTM16,6,mae,prediction,1.0810735707537753,1.009214897313254,1.0757338026139773,1.0561405668067947,1.118621508678034,1.0681568692331669,b33fc639
CNNRNN16,6,mae,prediction,0.7950824532141139,0.7001094044646299,0.8422762283656633,0.7982358912038817,0.8915665447498877,0.8054541043996354,b33fc639
MLP16,6,mae,prediction,0.9353891496913059,0.8356500609303881,0.875380645093683,0.8911465408313288,0.840187351306513,0.8755507495706437,b33fc639
RNN16,7,mae,prediction,0.6620460482636435,0.7235198478064628,0.5667462643164578,1.184248696408125,0.7179063739686594,0.7708934461526696,b33fc639
LSTM16,7,mae,prediction,0.5869286720145694,0.5707843835315796,0.5797944541949216,0.8644185298596344,0.7867545510186528,0.6777361181238716,b33fc639
CNNRNN16,7,mae,prediction,0.7521801237369635,0.8532362245177737,0.7919550622082403,0.9577973684385498,0.8313935192733393,0.8373124596349732,b33fc639
MLP16,7,mae,prediction,0.6553152416337481,0.6893353007888308,0.5303439762371961,0.8401856252466164,0.6716776157273625,0.6773715519267508,b33fc639
RNN16,8,mae,prediction,0.5185107238154669,0.6098236336070013,0.47151224339474496,0.5029632686512862,0.5646266848178833,0.5334873108572766,b33fc639
LSTM16,8,mae,prediction,0.618884424076583,0.6462580845613325,0.6151395271362007,0.6033861129420195,0.5904834032388656,0.6148303103910002,b33fc639
CNNRNN16,8,mae,prediction,0.5818583627195484,0.6564427896099997,0.5491252812193756,0.6871985911267195,0.6136604893526011,0.6176571028056489,b33fc639
MLP16,8,mae,prediction,0.5031595803361197,0.6112154559154356,0.4412618021310508,0.5695973693268691,0.5120000991543703,0.5274468613727692,b33fc639
RNN16,9,mae,prediction,0.3863865431788541,0.5581948649748221,0.910484071178663,0.8286968993567804,0.645428678157831,0.6658382113693901,b33fc639
LSTM16,9,mae,prediction,0.45104928327914673,0.542966119633521,0.8707293049528483,0.7949700834774355,0.7684978042197346,0.6856425191125372,b33fc639
CNNRNN16,9,mae,prediction,0.5193723290152666,0.570720477090682,0.8243888245060328,0.7703400033139566,0.7693611268353581,0.6908365521522593,b33fc639
MLP16,9,mae,prediction,0.46176198687582987,0.6528148628522834,0.9820948154761675,0.8937014336311201,0.8248239133906484,0.7630394024452098,b33fc639
RNN16,10,mae,prediction,0.5290226616800858,0.6066001841328695,0.42983853505123026,1.007042719739709,0.9937847127537328,0.7132577626715254,b33fc639
LSTM16,10,mae,prediction,0.5391484237661821,0.4667284562835222,0.3793082980223514,0.8952587551003889,0.912922572098215,0.6386733010541319,b33fc639
CNNRNN16,10,mae,prediction,0.6160658397615982,0.5615328127048567,0.48393773347530605,0.7664536228901342,0.9622982015232638,0.6780576420710318,b33fc639
MLP16,10,mae,prediction,0.502217022275017,0.445528621936751,0.4518094627665318,0.9550953942716456,0.9340288778166371,0.6577358758133165,b33fc639
RNN16,11,mae,prediction,1.4503414303591717,1.4905671738801156,1.250551158006259,1.1180172183938202,0.9174597465395393,1.2453873454357813,b33fc639
LSTM16,11,mae,prediction,1.1501287984144757,1.1592264483276824,1.1746440565380651,0.9378185477157279,0.8441384204625549,1.0531912542917012,b33fc639
CNNRNN16,11,mae,prediction,1.2909626320531835,1.3581582554397735,1.0443465588641845,1.0742920109458143,0.7176778325986592,1.0970874579803231,b33fc639
MLP16,11,mae,prediction,1.4526612276740292,1.4670794703779373,1.2390148041797362,1.1016797265581173,0.8938742139309444,1.230861888544153,b33fc639
RNN16,12,mae,prediction,0.975310348966336,0.9744117587813135,0.751809253231386,0.5709741085870293,0.7141527155637281,0.7973316370259586,b33fc639
LSTM16,12,mae,prediction,0.9530577952649353,0.836072966429693,0.713318135277132,0.49000396307809063,0.5973640555738943,0.717963383124749,b33fc639
CNNRNN16,12,mae,prediction,1.1094147403869414,1.0039421647795435,0.9411166416458286,0.7207685637126655,0.8282992954406604,0.920708281193128,b33fc639
MLP16,12,mae,prediction,1.0512492596785834,0.9911851153061555,0.8274562432713306,0.6462927803236038,0.673450740710245,0.8379268278579837,b33fc639
RNN16,1,r2,training,-0.02689886091752891,-0.1529534183474679,0.07699229710857225,-0.20668527395088931,-0.005645258288292432,-0.06303810287912126,b33fc639
LSTM16,1,r2,training,0.11501688769300455,0.030190027778037032,-0.0070508402357734035,0.09950037835105296,0.10877672656823822,0.06928663603091187,b33fc639
CNNRNN16,1,r2,training,0.0029654945414037126,-0.07097072876042376,-0.03952050392642992,-0.015393920204479938,-0.09776212070196943,-0.04413635581037987,b33fc639
MLP16,1,r2,training,0.30500490895659094,0.12489897766975877,0.29660142454609384,0.33851129266243507,0.4154737233350351,0.2960980654339827,b33fc639
RNN16,2,r2,training,0.2713009485128828,0.21632393791861537,0.0928950855988564,0.050361397294811816,0.32153344555233077,0.19048296297549944,b33fc639
LSTM16,2,r2,training,-0.39844053979574356,-0.42273372509215124,-0.334545725393367,-0.36874740677523987,-0.34507572292949806,-0.37390862399719993,b33fc639
CNNRNN16,2,r2,training,0.22821072452474422,0.10774224875156113,-0.20375312544809887,-0.1536433859858808,-0.11545914582477623,-0.027380536796490107,b33fc639
MLP16,2,r2,training,0.4035519997132977,0.36208845540852297,0.4143016095888725,0.26006313438492146,0.41826648524664534,0.37165433686845206,b33fc639
RNN16,3,r2,training,0.14999103996419305,0.1335794913958307,0.01777265160686914,-0.012260035978816974,0.11635964725795234,0.08108855884920566,b33fc639
LSTM16,3,r2,training,0.022760087325832568,0.09624829140928415,0.11071905284212191,0.00023839469149011805,0.07106211012675834,0.06020558727909742,b33fc639
CNNRNN16,3,r2,training,0.14990409988370013,0.11141092884414505,-0.09577927885292348,0.12773638071154303,-0.07026831795267618,0.04460076252675771,b33fc639
MLP16,3,r2,training,0.009066310271701683,-0.30631253563597416,-0.06601770612980151,-0.0675343268320392,-0.051367357010118075,-0.09643312306724625,b33fc639
RNN16,4,r2,training,-0.0732483496640135,-0.15963750541600286,-0.20753205307974643,-0.0824214046005971,-0.07961508468749812,-0.1204908794895716,b33fc639
LSTM16,4,r2,training,-0.1563220408006556,-0.22539190562179723,-0.15862216104688143,-0.28820201504461873,-0.23847817713561126,-0.21340325992991285,b33fc639
CNNRNN16,4,r2,training,0.3330605132397756,0.3860624299854858,0.2883014098075083,0.23918922040352308,0.23110365535991395,0.2955434457592413,b33fc639
MLP16,4,r2,training,0.1103218387291206,-0.19960944037070183,0.0032926532873128744,-0.020789552794539423,0.0061012018144651625,-0.020136659866868523,b33fc639
RNN16,5,r2,training,0.2834031823031635,0.10918634645897718,0.1365726718609892,0.059845092578659886,-0.04442927789646012,0.10891560306106593,b33fc639
LSTM16,5,r2,training,-0.5228967395492299,-0.4300534461953043,-0.29498107623715475,-0.6042182869696184,-0.8187755548437998,-0.5341850207590214,b33fc639
CNNRNN16,5,r2,training,-0.44888955320011625,-0.3955738392287693,-0.27821284677644353,-0.4332139699003603,-0.6208009334870701,-0.435338228518552,b33fc639
MLP16,5,r2,training,-0.340237166244713,-0.48362407172548916,-0.11060420680384664,-0.36781200882898846,-0.5924928732058992,-0.3789540653617873,b33fc639
RNN16,6,r2,training,0.07662954576427938,0.022403995027229562,0.07116932013353339,-0.004405571584747081,-0.07622214664796645,0.01791502853846576,b33fc639
LSTM16,6,r2,training,-0.09811173161775133,-0.10981247996083843,-0.05287812433882655,-0.1587282363889111,-0.07704252718630844,-0.09931461989852716,b33fc639
CNNRNN16,6,r2,training,0.22728393771162325,0.2292756740675177,0.07817211280422454,0.13806135438483824,0.02454441079069336,0.13946749795177943,b33fc639
MLP16,6,r2,training,0.03720846586220461,-0.22126118271075912,0.01675230882408385,-0.08387277367566992,0.013475335660176446,-0.04753956920799283,b33fc639
RNN16,7,r2,training,-0.3528721224521816,-0.4324289788636331,-0.2773641416861732,-0.27608481130799833,-0.5060705171156734,-0.36896411428513193,b33fc639
LSTM16,7,r2,training,-0.3171084829567987,-0.4897473507453354,-0.2731023543051063,-0.33802461892655034,-0.32489361912504644,-0.34857528521176745,b33fc639
CNNRNN16,7,r2,training,-0.26346077310711524,-0.34328985878999285,-0.1871254131078297,-0.3475906800362154,-0.35542146515239903,-0.2993776380387104,b33fc639
MLP16,7,r2,training,-0.28082292515691165,-0.44134979522694295,-0.2370498268123924,-0.4078484991003426,-0.28385155719575783,-0.3301845206984695,b33fc639
RNN16,8,r2,training,-0.021903947280421,-0.05446087934367272,0.008074186069512268,-0.06517439892973509,-0.022300276249596518,-0.031153063146782612,b33fc639
LSTM16,8,r2,training,-0.12204226616324454,-0.06045183462403525,-0.02968664833937895,-0.15676678388240073,-0.06384295789982763,-0.08655809818177743,b33fc639
CNNRNN16,8,r2,training,0.16092789122033468,0.14132653238841042,0.02993245678206813,0.14072406757890976,0.092190559254827,0.11302030144491,b33fc639
MLP16,8,r2,training,-0.027320669556333277,-0.2000745870362346,-0.03213826670297415,-0.19310208839155907,-0.0402766254894984,-0.0985824474353199,b33fc639
RNN16,9,r2,training,-0.17020432723038836,-0.25812181531556067,-0.21744156106450774,-0.13828776422226063,-0.21856207508402425,-0.20052350858334833,b33fc639
LSTM16,9,r2,training,-0.16108872463180868,-0.13603952743326952,-0.22329840104043974,-0.16061808584749349,-0.15531381821431522,-0.16727171143346534,b33fc639
CNNRNN16,9,r2,training,-0.21721344787200514,-0.26443662929873124,-0.36111818794161876,-0.3308806556142503,-0.18887929169176454,-0.272505642483674,b33fc639
MLP16,9,r2,training,-0.12684761924636945,-0.21039991129698388,-0.10963016452719043,-0.14437148685689172,-0.10919084895445241,-0.14008800617637757,b33fc639
RNN16,10,r2,training,-0.26089752038414904,-0.24072218870838236,-0.22688672198080617,-0.3807693176444489,-0.24975539287430637,-0.27180622831841855,b33fc639
LSTM16,10,r2,training,-0.1546817821055959,-0.09155039236669471,-0.22144189067018716,-0.3241983070583383,-0.29257518803034266,-0.21688951204623175,b33fc639
CNNRNN16,10,r2,training,-0.19108087866622991,-0.11950018288610775,-0.2809753365269969,-0.36107468917853347,-0.27412362419107184,-0.245350942289788,b33fc639
