model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
MLP16,1,mae,CV,0.9675590342495493,0.9481849645857942,0.9876390799425295,1.0005678061997323,0.9837631653295301,0.9775428100614271,978f49d7
RNN16,1,r2,TSCV,-9.340478192861823,-1.4060133637420666,-0.03181122318218832,-5.3207831329482005,-4.889338379587299,-4.197684858464316,978f49d7
LSTM16,1,r2,TSCV,-2.127080402563403,-1.901245437936255,-0.414023397250605,-1.954413214098713,-3.015231530777114,-1.882398796525218,978f49d7
CNNRNN16,1,r2,TSCV,-3.4668687386717734,-2.644913969446305,-1.7163196261235885,-5.3425237318259295,-2.838607611721561,-3.2018467355578317,978f49d7
MLP16,1,r2,TSCV,-7.1476570111288416,-3.885867498650592,-0.9196231078443073,-2.1748448290703575,-9.115040821459022,-4.648606653630624,978f49d7
RNN16,1,mape,TSCV,1.8099007401009954,3.375585298699331,0.8620175967716304,1.764298898014286,1.474547889128982,1.857270084543045,978f49d7
LSTM16,1,mape,TSCV,1.7169200381391627,5.003350860516939,1.1944681148185543,2.4956041479395834,1.7855325353613427,2.4391751393551164,978f49d7
CNNRNN16,1,mape,TSCV,1.4544748941814136,6.062711333890174,1.629479246794264,3.0276661531097426,1.74297677987511,2.7834616815701407,978f49d7
MLP16,1,mape,TSCV,1.456955877419724,1.9775119835016015,0.9938436335653562,1.435080826931384,1.4257147431709742,1.457821412917808,978f49d7
RNN16,1,mae,TSCV,0.6828422524640437,0.6239243798982117,0.5123693306066814,0.6906361933065807,0.6512982511011469,0.6322140814753329,978f49d7
LSTM16,1,mae,TSCV,0.5907362589747133,0.6574418734222629,0.5910097399422766,0.6754531355925308,0.657551164456202,0.6344384344775971,978f49d7
CNNRNN16,1,mae,TSCV,0.6097814767053049,0.7512105677359078,0.7477310747592013,0.7351475632973552,0.6858811050983679,0.7059503575192274,978f49d7
MLP16,1,mae,TSCV,0.6371765170690626,0.675090542946612,0.5873383259961654,0.6098525993386767,0.772523348744482,0.6563962668189998,978f49d7
RNN16,1,sera,prediction,20.942325436440044,14.246111419169818,10.174228485012316,24.41570207418382,22.78514429466228,18.512702341893657,978f49d7
LSTM16,1,sera,prediction,21.466147436420187,14.280210836997485,8.785551792010882,28.073322740314495,25.69935638909993,19.660917838968594,978f49d7
CNNRNN16,1,sera,prediction,20.782581666164262,12.532188374807557,8.506283002379863,27.86274697224504,20.968375644047903,18.130435131928927,978f49d7
MLP16,1,sera,prediction,23.096532206345348,15.72429184665424,7.623389172480352,22.251857094338042,23.738243605583108,18.486862785080216,978f49d7
RNN16,1,sera,training,93.09944754885562,96.51632659836173,86.09696574862974,113.14482938083609,102.35241297751813,98.24199645084028,978f49d7
LSTM16,1,sera,training,86.86823604533734,79.7723257354778,101.98681847461971,100.15347754798879,103.80683065531322,94.51753769174736,978f49d7
CNNRNN16,1,sera,training,90.91500440503525,90.7896007387733,84.60458567244142,119.44895010807642,107.83036637103825,98.71770145907291,978f49d7
MLP16,1,sera,training,58.03025499019191,63.28332709195169,59.64876769836587,79.3878628447096,67.59394853153502,65.58883223135082,978f49d7
RNN16,1,sera,CV,15.096490392382865,15.504983802615383,11.820257803561669,15.382606036988193,14.895340559766039,14.539935719062829,978f49d7
LSTM16,1,sera,CV,13.884445803931856,14.887734118870576,12.210646820368087,14.271019607132354,14.56168785685103,13.96310684143078,978f49d7
CNNRNN16,1,sera,CV,13.331461860925568,14.351109002062286,10.769119350391598,14.880318127231757,13.608756492113885,13.388152966545018,978f49d7
MLP16,1,sera,CV,15.891757782272304,17.317164478769715,12.956756897319293,16.139810887538268,15.805068649760948,15.622111739132105,978f49d7
RNN16,1,sera,TSCV,0.44250680459441016,0.4073063047573925,0.6365047349841129,0.6683124621410764,0.5939414008397271,0.5497143414633439,978f49d7
LSTM16,1,sera,TSCV,0.2788057629278372,0.27451264248680085,0.4289243138282931,0.6192423156690643,0.5110809755921565,0.4225132021008304,978f49d7
CNNRNN16,1,sera,TSCV,0.4304340356258395,0.4274718042402671,0.5560480204513603,0.5660002829220306,0.4786398080800547,0.4917187902639104,978f49d7
