id,filename,boxes,top_n,var_thresh,modes,frequency,season,methods,extra_indices,only_sea
0f61aaac,predictor_0f61aaac_10.parquet,0,15,0.15,1,2monthly,10,ps,None,True
0f61aaac,predictor_0f61aaac_11.parquet,0,15,0.15,1,2monthly,11,ps,None,True
0f61aaac,predictor_0f61aaac_12.parquet,0,15,0.15,1,2monthly,12,ps,None,True
f5acbe63,predictor_f5acbe63_1.parquet,0,20,0.15,1,2monthly,1,ps,None,True
f5acbe63,predictor_f5acbe63_2.parquet,0,20,0.15,1,2monthly,2,ps,None,True
f5acbe63,predictor_f5acbe63_3.parquet,0,20,0.15,1,2monthly,3,ps,None,True
f5acbe63,predictor_f5acbe63_4.parquet,0,20,0.15,1,2monthly,4,ps,None,True
f5acbe63,predictor_f5acbe63_5.parquet,0,20,0.15,1,2monthly,5,ps,None,True
f5acbe63,predictor_f5acbe63_6.parquet,0,20,0.15,1,2monthly,6,ps,None,True
f5acbe63,predictor_f5acbe63_7.parquet,0,20,0.15,1,2monthly,7,ps,None,True
f5acbe63,predictor_f5acbe63_8.parquet,0,20,0.15,1,2monthly,8,ps,None,True
f5acbe63,predictor_f5acbe63_9.parquet,0,20,0.15,1,2monthly,9,ps,None,True
f5acbe63,predictor_f5acbe63_10.parquet,0,20,0.15,1,2monthly,10,ps,None,True
f5acbe63,predictor_f5acbe63_11.parquet,0,20,0.15,1,2monthly,11,ps,None,True
f5acbe63,predictor_f5acbe63_12.parquet,0,20,0.15,1,2monthly,12,ps,None,True
5bc532db,predictor_5bc532db_1.parquet,0,30,0.15,1,2monthly,1,ps,None,True
5bc532db,predictor_5bc532db_2.parquet,0,30,0.15,1,2monthly,2,ps,None,True
5bc532db,predictor_5bc532db_3.parquet,0,30,0.15,1,2monthly,3,ps,None,True
5bc532db,predictor_5bc532db_4.parquet,0,30,0.15,1,2monthly,4,ps,None,True
5bc532db,predictor_5bc532db_5.parquet,0,30,0.15,1,2monthly,5,ps,None,True
5bc532db,predictor_5bc532db_6.parquet,0,30,0.15,1,2monthly,6,ps,None,True
5bc532db,predictor_5bc532db_7.parquet,0,30,0.15,1,2monthly,7,ps,None,True
