model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
Linear,9,mae,training,0.5666733218825961,0.5427141239844265,0.514459524096931,0.5516810458661948,0.5073968948196173,0.5365849821299532,6b5b0a51
RF10,9,mae,training,0.27967102576477126,0.29777344849509685,0.2688599431785716,0.23221665301160527,0.24450019290589392,0.26460425267118776,6b5b0a51
SVR-rbf,9,mae,training,0.3647889224070576,0.29378190596534365,0.3207585858350228,0.3386260568570091,0.3224255314260535,0.3280762004980974,6b5b0a51
SVR-linear,9,mae,training,0.5007473968898052,0.42434855080913236,0.45664647593218727,0.4644482950187173,0.4506927339455671,0.45937669051908187,6b5b0a51
XGB10,9,mae,training,0.3190090217224809,0.2834661851162687,0.2951902288577248,0.307273830488029,0.2949045718347568,0.299968767603852,6b5b0a51
RNN16,9,mae,training,0.6195403849181799,0.5225037968780036,0.5661579013880029,0.5657823000777256,0.541717152421703,0.563140307136723,6b5b0a51
LSTM16,9,mae,training,0.5227918341423013,0.4431495033340583,0.4635003739071001,0.4750875176951918,0.46274315246274966,0.4734544763082803,6b5b0a51
CNNRNN16,9,mae,training,0.417365347420851,0.3342457084262205,0.3637704468933502,0.36169718799059697,0.364581317842482,0.36833200171470015,6b5b0a51
CNNLSTM16,9,mae,training,0.4620169999046874,0.3879265642445535,0.41465478434536807,0.4150752957540881,0.4009122239945636,0.4161171736486522,6b5b0a51
MLP16,9,mae,training,0.5223227093123517,0.44459657029719557,0.47888731442180954,0.48178272203127964,0.46786663473411294,0.4790911901593498,6b5b0a51
Linear,10,mae,training,0.525477215363902,0.5442139053630811,0.5777306355273432,0.48258007665255737,0.4797637598878243,0.5219531185589416,6b5b0a51
RF10,10,mae,training,0.33784071787578523,0.3285547704905989,0.3191813488702044,0.2801179910009371,0.2788553910467916,0.3089100438568634,6b5b0a51
SVR-rbf,10,mae,training,0.3778117546929367,0.37543826927720186,0.41619413067189454,0.35741225525567716,0.3567943968946807,0.3767301613584782,6b5b0a51
SVR-linear,10,mae,training,0.5099908096672262,0.5147169274086075,0.5510578538569917,0.4511607626008717,0.4579332953183665,0.49697192977041266,6b5b0a51
XGB10,10,mae,training,0.352699182004493,0.35193576083192296,0.3780320210646951,0.32269403901182137,0.32833797483021687,0.3467397955486299,6b5b0a51
RNN16,10,mae,training,0.7552698005639776,0.6926039781031195,0.7543920806590253,0.6591832831735625,0.6869184360656592,0.7096735157130688,6b5b0a51
LSTM16,10,mae,training,0.6673402099992706,0.6587533659516075,0.708637890124672,0.5943917004922628,0.6097179964285374,0.64776823259927,6b5b0a51
CNNRNN16,10,mae,training,0.6768425036222826,0.6731486197653925,0.7127224208565781,0.6092506553690175,0.6254628322147348,0.659485406365601,6b5b0a51
CNNLSTM16,10,mae,training,0.6460409782233058,0.6631206876982985,0.7080907041069106,0.613162657153622,0.6091098054945587,0.6479049665353391,6b5b0a51
MLP16,10,mae,training,0.6990009967886671,0.6897391009844769,0.7302089006945937,0.6410167026653343,0.6501223421067838,0.6820176086479712,6b5b0a51
Linear,11,mae,training,0.4005460925570575,0.3958921176441886,0.43725530708245425,0.34331542006842714,0.3842927043195456,0.3922603283343346,6b5b0a51
RF10,11,mae,training,0.20994074711731284,0.22679123041012075,0.25854204927287966,0.18404846954414045,0.20663930701362726,0.21719236067161618,6b5b0a51
SVR-rbf,11,mae,training,0.22640062638833075,0.22357626747303874,0.24998173022716727,0.19706028171062842,0.218832721229941,0.2231703254058212,6b5b0a51
SVR-linear,11,mae,training,0.2532695215587205,0.2514323394831922,0.27790218219723845,0.22390345509984486,0.24587439684945575,0.2504763790376904,6b5b0a51
XGB10,11,mae,training,0.1675763804634195,0.16684774843931666,0.18203802791350615,0.14988692632792908,0.16668028844899252,0.16660587431863277,6b5b0a51
RNN16,11,mae,training,0.3147455110205028,0.32380009576205676,0.33576130057002895,0.2753614575017197,0.2899230671913263,0.3079182864091269,6b5b0a51
LSTM16,11,mae,training,0.21805008033902584,0.21359113221195453,0.23772436669348276,0.18849470042835217,0.21306591256460908,0.21418523844748488,6b5b0a51
CNNRNN16,11,mae,training,0.2248246320768739,0.2199146123403028,0.2456587814185351,0.19313491326292373,0.2160464211321198,0.21991587204615107,6b5b0a51
CNNLSTM16,11,mae,training,0.3676386088461072,0.3324137335925995,0.3738515502067049,0.3403772521003421,0.3810202386795686,0.35906027668506446,6b5b0a51
MLP16,11,mae,training,0.21314199536496542,0.21476085231982547,0.24589568894686617,0.18868020723676351,0.20874401813517637,0.2142445524007194,6b5b0a51
Linear,12,mae,training,0.27955598552242344,0.3141872801016799,0.3783767758876796,0.257510116801566,0.27644997703422236,0.3012160270695142,6b5b0a51
RF10,12,mae,training,0.08047646848233952,0.09072260721380494,0.09983878159134084,0.07343747007204118,0.10122995003054783,0.08914105547801485,6b5b0a51
SVR-rbf,12,mae,training,0.1432298359349088,0.1533980830284404,0.17896350007375222,0.1275712447870001,0.13346245333237663,0.1473250234312956,6b5b0a51
SVR-linear,12,mae,training,0.16854696472979885,0.17854942069279764,0.20420424803495701,0.15277382416135765,0.15857941820149876,0.17253077516408197,6b5b0a51
XGB10,12,mae,training,0.09537548070865325,0.11618693476713973,0.13992430412252985,0.09220684453160091,0.09767680048770483,0.10827407292352569,6b5b0a51
RNN16,12,mae,training,0.19233453172800746,0.23605445669637715,0.2569989906654525,0.18798215328752702,0.17136869302072574,0.20894776507961796,6b5b0a51
LSTM16,12,mae,training,0.13335985946971185,0.14785008661909396,0.16629257749137247,0.13067304782339947,0.13481912687880482,0.14259893965647652,6b5b0a51
CNNRNN16,12,mae,training,0.12743628832365902,0.135558699134337,0.16206159457007954,0.11181000766728995,0.11450187898662549,0.1302736937363982,6b5b0a51
CNNLSTM16,12,mae,training,0.30069805568304764,0.2672208177041572,0.3142809552230772,0.2895397060240462,0.3337492527955703,0.3010977574859797,6b5b0a51
MLP16,12,mae,training,0.11513200516782869,0.12074560087155263,0.14649021147402774,0.09466831506226134,0.10308835510154385,0.11602489753544284,6b5b0a51
Linear,1,r2,CV,-0.6659521587958548,-1.1347732797217789,-0.48191248690225363,-0.35930801722651445,-0.5978551517508202,-0.6479602188794443,6b5b0a51
RF10,1,r2,CV,-0.5211749999999997,-0.9755643978630086,-0.17846802058791078,-0.23346798955540643,-0.3391342684514699,-0.4495619352915591,6b5b0a51
SVR-rbf,1,r2,CV,-0.16252112612532962,-0.1732378115095558,-0.17507290974674655,-0.13639061643863387,-0.13524934611109984,-0.15649436198627314,6b5b0a51
SVR-linear,1,r2,CV,-0.2141601252534608,-0.21773343978502843,-0.20741379231656626,-0.17502651256027552,-0.16627155580131284,-0.19612108514332874,6b5b0a51
XGB10,1,r2,CV,-0.9894987357716085,-0.9452217258213722,-0.18763286720066524,-0.21092267253067304,-0.29894476558987126,-0.526444153382838,6b5b0a51
RNN16,1,r2,CV,-0.17274003827465456,-0.14311385336874355,-0.19226430125267,-0.23456125145943832,-0.18691585832314087,-0.18591906053572943,6b5b0a51
LSTM16,1,r2,CV,-0.04705943680824462,-0.047738270948579346,-0.09583513662548848,-0.08911659739126579,-0.07472215625486744,-0.07089431960568914,6b5b0a51
CNNRNN16,1,r2,CV,-0.1582739862906013,-0.1397886420234078,-0.1720013393126991,-0.13819715773436447,-0.1393465992222616,-0.14952154491666686,6b5b0a51
CNNLSTM16,1,r2,CV,-0.20317638083349304,-0.21681212660494115,-0.08859604144448752,-0.0831020355353688,-0.03890954412027519,-0.1261192257077131,6b5b0a51
MLP16,1,r2,CV,-0.2458164187705276,-0.08375768511210584,-0.2545339974013576,-0.09948873924780643,-0.15637812990363825,-0.16799499408708715,6b5b0a51
Linear,2,r2,CV,-2.6031123223458824e+31,-1.7625082410348187,-0.6924623751499371,-5.072582760876761,-2.667025282014215e+31,-1.0540275208720195e+31,6b5b0a51
RF10,2,r2,CV,-6.10540873826813e+30,-1.0577333272148803,-0.36316701061320755,-3.293171491498813,-7.433210401130755e+31,-1.6087502549915135e+31,6b5b0a51
SVR-rbf,2,r2,CV,-1.9291581061732786e+30,-0.09093572131942482,-0.15737602836188266,-0.15720348743897344,-5.646274310939182e+30,-1.515086483422492e+30,6b5b0a51
SVR-linear,2,r2,CV,-2.5096428412690516e+30,-0.07090488909721665,-0.15225836717808633,-0.16723779067834862,-2.485230966723404e+30,-9.989747615984912e+29,6b5b0a51
XGB10,2,r2,CV,-3.5726729269667675e+30,-0.2926028080058914,-0.16883493739768554,-1.4204829756074049,-3.7488317016545127e+31,-8.212197988702379e+30,6b5b0a51
RNN16,2,r2,CV,-0.18891609827272077,-0.12839368639526325,-0.11300236487615693,-0.1397475586316386,-1.3940167354896637e+30,-2.7880334709793275e+29,6b5b0a51
LSTM16,2,r2,CV,-0.15599441528305757,-0.17396321346384414,-0.20280718366519182,-0.16485520109684462,-3.68302979198996e+29,-7.3660595839799205e+28,6b5b0a51
CNNRNN16,2,r2,CV,-0.19526402913522545,-0.1863223148505,-0.2109678907772781,-0.17399019835407706,-2.157863395000085e+29,-4.31572679000017e+28,6b5b0a51
CNNLSTM16,2,r2,CV,-0.24679065978614195,-0.14889003376501353,-0.20907277956210427,-0.17497554864587317,-3.007849708571006e+30,-6.015699417142012e+29,6b5b0a51
MLP16,2,r2,CV,-0.22845910853105175,-0.16096880685199033,-0.1607402492554571,-0.2656598517970138,-6.508212838598712e+30,-1.3016425677197423e+30,6b5b0a51
Linear,3,r2,CV,-3.540703526844405e+30,-0.7224028478211252,-0.18537067002458996,-5.690072257107061e+30,-1.12233776239087,-1.8461551567902932e+30,6b5b0a51
RF10,3,r2,CV,-3.336538962901693e+30,-0.3572528412826312,-0.2898451907193683,-5.210965077983516e+30,-0.42104116693972876,-1.709500808177042e+30,6b5b0a51
SVR-rbf,3,r2,CV,-1.5048537559220992e+30,-0.15151896297644532,-0.19129648598341426,-1.4027066777626097e+30,-0.29814554926020914,-5.815120867369418e+29,6b5b0a51
SVR-linear,3,r2,CV,-4.024879954898763e+30,-0.19737537016815293,-0.23356402158375617,-5.218978960373837e+30,-0.9394424802161824,-1.8487717830545202e+30,6b5b0a51
XGB10,3,r2,CV,-1.4827406713054645e+30,-0.7077696176757613,-0.63006784934009,-1.2849772731666786e+30,-0.7923244514037743,-5.535435888944286e+29,6b5b0a51
RNN16,3,r2,CV,-0.24887655671819242,-0.21842743779546567,-0.2159985276971374,-0.30478964706312267,-0.23421637050722852,-0.24446170795622932,6b5b0a51
LSTM16,3,r2,CV,-0.2665003156654302,-0.25071615157438487,-0.3368737501320339,-0.29697169813771696,-0.26736284673503263,-0.28368495244891967,6b5b0a51
CNNRNN16,3,r2,CV,-0.17563081335431574,-0.14070578697646455,-0.2011752911265779,-0.16010389541105957,-0.12705584609024406,-0.16093432659173237,6b5b0a51
CNNLSTM16,3,r2,CV,-0.18073665187941032,-0.14955958742558473,-0.25634692225753014,-0.2346135012116676,-0.13286754663557546,-0.19082484188195364,6b5b0a51
MLP16,3,r2,CV,-0.24725172642310161,-0.00033078387171449255,-0.28063974766552735,-0.07713868185787058,0.0008072376830075834,-0.12091074042704128,6b5b0a51
Linear,4,r2,CV,-2.1899210632271098,-3.6852842537194723,-1.7894613028505666,-4.443255440280989,-5.338178086246861,-3.489220029265,6b5b0a51
RF10,4,r2,CV,-1.810213531566473,-3.578830198372452,-1.5357441811928136,-6.350492279642127,-9.143200315820845,-4.483696101318943,6b5b0a51
SVR-rbf,4,r2,CV,-1.2213216502058637,-2.341214289061266,-1.548232936387535,-2.737808253669848,-3.9172855847177184,-2.3531725428084465,6b5b0a51
SVR-linear,4,r2,CV,-2.9637426147674857,-4.87735480675988,-3.412705371098562,-7.7985354393571935,-5.243243011387952,-4.859116248674215,6b5b0a51
XGB10,4,r2,CV,-1.4492900192225175,-2.6887715915924386,-1.2629996711179965,-6.576596900792035,-11.405007740246301,-4.676533184594257,6b5b0a51
RNN16,4,r2,CV,-0.33657337886020494,-0.3349573605055586,-0.28423845526151614,-1.1557100974855714,-1.8490491209639428,-0.7921056826153587,6b5b0a51
LSTM16,4,r2,CV,-0.2969321330192435,-0.35200274699836576,-0.3612141539684061,-0.8652036985437136,-1.5618763846241814,-0.687445823430782,6b5b0a51
CNNRNN16,4,r2,CV,-0.26869661602505174,-0.2738492542047647,-0.32159998687475955,-0.6325711091360383,-1.3548566634822785,-0.5703147259445785,6b5b0a51
CNNLSTM16,4,r2,CV,-0.3585673499802863,-0.4146014710288233,-0.3854834070958171,-0.9384233057264303,-2.788203287977602,-0.9770557643617916,6b5b0a51
MLP16,4,r2,CV,-0.3193499094625745,-0.48191153226419114,-0.3559859493120623,-1.503605270279071,-1.5285848085745735,-0.8378874939784945,6b5b0a51
Linear,5,r2,CV,-1.015715114622504,-1.2014615266796937,-0.6102280881424319,-1.0777315691943237,-1.6570093914968969,-1.11242913802717,6b5b0a51
RF10,5,r2,CV,-0.33427254901960785,-0.6295818032101483,-0.37586314686575384,-0.4051894785632439,-1.0196792278883797,-0.5529172411094267,6b5b0a51
SVR-rbf,5,r2,CV,-0.2326452051934186,-0.22964567366327007,-0.26349216208624,-0.2323574608642393,-0.29206497076210736,-0.2500410945138551,6b5b0a51
SVR-linear,5,r2,CV,-0.5110305735646999,-0.46077014452150705,-0.4776855613417089,-0.5188883374328894,-0.5849660099970573,-0.5106681253715725,6b5b0a51
XGB10,5,r2,CV,-0.42643814544246095,-0.5832053755799423,-0.3916743205543242,-0.48666331137815344,-0.716645967671824,-0.5209254241253409,6b5b0a51
RNN16,5,r2,CV,-0.14210649473341994,-0.13414622303959656,-0.1657885917878572,-0.15442563845551166,-0.14174904876768177,-0.14764319935681341,6b5b0a51
LSTM16,5,r2,CV,-0.2622885136513135,-0.2812820347333055,-0.31178725158561044,-0.3183080791266113,-0.29883059838030046,-0.2944992954954282,6b5b0a51
CNNRNN16,5,r2,CV,-0.24848285140158055,-0.2255457508138879,-0.29302586681828224,-0.2426525363953342,-0.25758243421995164,-0.25345788792980734,6b5b0a51
CNNLSTM16,5,r2,CV,-0.047825013574770286,-0.20861303460178074,-0.19843945582697017,-0.13833698968096902,-0.09042184651113308,-0.13672726803912466,6b5b0a51
MLP16,5,r2,CV,-0.1569227645785306,-0.12115538423501479,-0.17180375394074465,-0.1123288225254504,-0.15937562203558198,-0.1443172694630645,6b5b0a51
Linear,6,r2,CV,-5.007805461859073e+31,-5.007805461859073e+31,-0.12702639987126932,-0.15033994098614492,-0.1523033037997043,-2.003122184743629e+31,6b5b0a51
RF10,6,r2,CV,-2.5715478292320175e+31,-2.5715478292320175e+31,-0.22249999999999998,-0.2596767949366518,-0.2313928648207452,-1.028619131692807e+31,6b5b0a51
SVR-rbf,6,r2,CV,-4.235147734775897e+29,-4.235147734775897e+29,-0.11645752499070124,-0.10330415143066589,-0.10879567175903304,-1.6940590939103587e+29,6b5b0a51
SVR-linear,6,r2,CV,-6.726132517862795e+29,-6.726132517862795e+29,-0.12481764540876113,-0.11470797837990745,-0.1172977373557269,-2.690453007145118e+29,6b5b0a51
XGB10,6,r2,CV,-1.043622126105606e+31,-1.043622126105606e+31,-0.1735111096662137,-0.20478970242403727,-0.2175629677359642,-4.174488504422424e+30,6b5b0a51
RNN16,6,r2,CV,-0.1290215326974289,-0.10096221643235077,-0.1214959354853766,-0.1309010992636419,-0.09931797198079999,-0.11633975117191961,6b5b0a51
LSTM16,6,r2,CV,-0.1242184268626345,-0.11334599096901406,-0.1298721817000339,-0.11547393696482267,-0.12054554651596926,-0.12069121660249486,6b5b0a51
CNNRNN16,6,r2,CV,-0.1240696938538482,-0.12293252235226869,-0.12958776125136018,-0.12310401711859614,-0.12934382460495059,-0.12580756383620476,6b5b0a51
CNNLSTM16,6,r2,CV,-0.1247085013804901,-0.1287308156819056,-0.12981450670498987,-0.10070107234116965,-0.1112186130150829,-0.11903470182472761,6b5b0a51
MLP16,6,r2,CV,-0.13336790415192262,-0.12627367623633476,-0.13674901676458107,-0.12509798168871925,-0.13342360244213156,-0.13098243625673783,6b5b0a51
Linear,7,r2,CV,-1.4487107906162857,-1.3524442905666973,-1.0740473302683233,-1.8593308431488655e+30,-1.2233002661910681,-3.718661686297731e+29,6b5b0a51
RF10,7,r2,CV,-0.7230208333333334,-0.37919457517068234,-0.5090615306381897,-5.237456051674136e+29,-0.3960021614080465,-1.0474912103348272e+29,6b5b0a51
SVR-rbf,7,r2,CV,-0.37078398503246673,-0.2905275723457187,-0.35650415777638533,-2.6599803753333192e+29,-0.24342096793572168,-5.319960750666638e+28,6b5b0a51
SVR-linear,7,r2,CV,-0.5889893541527977,-0.5450035265636143,-0.5698717796072177,-2.4785038538119613e+30,-0.45359510047373675,-4.957007707623923e+29,6b5b0a51
XGB10,7,r2,CV,-0.503658066444298,-0.438966425695959,-0.27512104382416547,-1.0604110176718781e+30,-0.10412504972620665,-2.1208220353437563e+29,6b5b0a51
RNN16,7,r2,CV,-0.2810821284631727,-0.27338109315098713,-0.30388895046604075,-0.28740514601076145,-0.2869747182187672,-0.2865464072619458,6b5b0a51
LSTM16,7,r2,CV,-0.1472236549582446,-0.15367367752823424,-0.13051526393458424,-0.145122037591745,-0.19748689884687917,-0.15480430657193747,6b5b0a51
CNNRNN16,7,r2,CV,-0.3223002556290214,-0.317583588174994,-0.32785346293361284,-0.3078936466410493,-0.32290544137409277,-0.31970727895055406,6b5b0a51
CNNLSTM16,7,r2,CV,-0.23188543214810056,-0.25979393067740586,-0.2710264834926688,-0.23275930919708693,-0.17788041159980408,-0.23466911342301322,6b5b0a51
MLP16,7,r2,CV,-0.34730436987536817,-0.3217611281184065,-0.32885775070087786,-0.31569141457356176,-0.3324843213968895,-0.3292197969330208,6b5b0a51
Linear,8,r2,CV,-1.6582178439703985,-1.6197601614727215,-1.1919086613301564,-4.360902653287701,-3.376733023678802,-2.4415044687479557,6b5b0a51
RF10,8,r2,CV,-0.34103273809523804,-0.8666820332705681,-0.3680192133348842,-1.3889782975612275,-0.7841676599081445,-0.7497759884340125,6b5b0a51
SVR-rbf,8,r2,CV,-0.4364918309373801,-0.47047817191726765,-0.41377430290362316,-0.9864501026792487,-0.9530253263849451,-0.6520439469644929,6b5b0a51
SVR-linear,8,r2,CV,-1.3223505523574528,-1.375392303360252,-1.566178546369197,-3.1885966172034097,-2.793081627919692,-2.049119929442001,6b5b0a51
XGB10,8,r2,CV,-0.7531879757695161,-1.5051200691977535,-1.1432344268006807,-0.7175187984075828,-0.6686953701594189,-0.9575513280669904,6b5b0a51
RNN16,8,r2,CV,-0.6581707159148397,-0.6888428837374125,-2.6984686688258126,-2.6656050574477788,-3.3764795942595742,-2.0175133840370836,6b5b0a51
LSTM16,8,r2,CV,-0.8380824965937609,-0.672923841851116,-3.388017424065675,-3.8204455674163955,-4.371186446850195,-2.618131155355429,6b5b0a51
CNNRNN16,8,r2,CV,-0.8253964483772016,-0.6522222336081029,-3.345269739504929,-3.5826024747965044,-4.217208547442575,-2.5245398887458625,6b5b0a51
CNNLSTM16,8,r2,CV,-0.4890012739741369,-0.5269138926843306,-2.7743614485577077,-2.1716615563803185,-2.4146266957690776,-1.6753129734731143,6b5b0a51
MLP16,8,r2,CV,-0.8865197392809203,-0.6996926745432694,-3.163933413455824,-3.609620967229728,-4.356558316532879,-2.5432650222085242,6b5b0a51
Linear,9,r2,CV,-0.9222737508845407,-2.17989317742614,-1.282383985335855,-7.606664785029688,-3.59577845398504,-3.1173988305322524,6b5b0a51
RF10,9,r2,CV,-0.552197023809524,-1.360811250137992,-0.853297968998719,-1.756301453619982,-1.3780567695278567,-1.1801328932188146,6b5b0a51
SVR-rbf,9,r2,CV,-0.3480791057275975,-0.46518533840294973,-0.3741538024876725,-0.6275012702734472,-0.43664769065249925,-0.4503134415088333,6b5b0a51
SVR-linear,9,r2,CV,-0.4302215758139122,-0.4965922147452912,-0.44499165550181596,-1.2610063048747553,-0.9420482630715805,-0.7149720028014711,6b5b0a51
XGB10,9,r2,CV,-0.285127259641364,-0.9061769020926512,-0.4090985855498411,-1.1011709870698685,-0.25956991272487245,-0.5922287294157195,6b5b0a51
RNN16,9,r2,CV,-0.24228353099116492,-0.26635191960261057,-0.26702706377518337,-0.2994569976450151,-0.29024854388392735,-0.27307361117958023,6b5b0a51
LSTM16,9,r2,CV,-0.314966886776927,-0.2651223383496639,-0.3252951793636647,-0.3107252312728721,-0.3458370675422601,-0.3123893406610776,6b5b0a51
CNNRNN16,9,r2,CV,-0.3763954778866865,-0.33089778320996527,-0.35878515235194364,-0.32903699092430666,-0.3498865432027405,-0.3490003895151285,6b5b0a51
CNNLSTM16,9,r2,CV,-0.2448033364283774,-0.2640686823631554,-0.3112047015314553,-0.2373550655297087,-0.191299330048098,-0.24974622318015896,6b5b0a51
MLP16,9,r2,CV,-0.3413411687463846,-0.31348286589998386,-0.31488995068846903,-0.34558522941245895,-0.3700806237206349,-0.3370759676935863,6b5b0a51
Linear,10,r2,CV,-1.0828938495857435e+31,-1.2765719302677803e+31,-0.6160663292233702,-1.068789243459822,-0.7443089847844115,-4.718931559707048e+30,6b5b0a51
RF10,10,r2,CV,-7.885771670576599e+30,-8.572902793537169e+30,-0.615942229131529,-0.8159871827160744,-0.8868213686694434,-3.2917348928227537e+30,6b5b0a51
SVR-rbf,10,r2,CV,-3.9412757643285604e+30,-3.509898183570693e+30,-0.47830599170437826,-0.46763550656332153,-0.4877585290666618,-1.4902347895798508e+30,6b5b0a51
SVR-linear,10,r2,CV,-1.3884617915015817e+31,-1.643443142316047e+31,-1.2531343106315507,-1.5405569649022766,-1.2493434080491452,-6.063809867635258e+30,6b5b0a51
XGB10,10,r2,CV,-5.55075615096018e+30,-8.615572755996734e+30,-0.22119116005680536,-0.9706441827796832,-0.8085345568181175,-2.833265781391383e+30,6b5b0a51
RNN16,10,r2,CV,-0.16909185880143404,-0.16242242168984633,-0.1829075025334117,-0.13112790077465475,-0.22994452750848543,-0.17509884226156647,6b5b0a51
LSTM16,10,r2,CV,-0.3657235571118455,-0.32359649389059564,-0.3605551381576445,-0.319951127938511,-0.3611712373821302,-0.3461995108961453,6b5b0a51
CNNRNN16,10,r2,CV,-0.3913471310135812,-0.33565187985838973,-0.36794384866368046,-0.3605827121319082,-0.3721865970983157,-0.3655424337531751,6b5b0a51
CNNLSTM16,10,r2,CV,-0.08428050580079088,-0.09983924177352843,-0.09415573775474595,-0.05367838692912363,-0.12994180763035187,-0.09237913597770815,6b5b0a51
MLP16,10,r2,CV,-0.40095617517808285,-0.37782428940784557,-0.3878596394488844,-0.41998039085071787,-0.42221847911494165,-0.40176779480009445,6b5b0a51
Linear,11,r2,CV,-1.2021922424465086,-1.158993644595639e+31,-1.6865637093340263e+31,-1.3272506633815517,-1.985872992479456e+31,-9.662860692818242e+30,6b5b0a51
RF10,11,r2,CV,-1.4562500000000003,-2.5712970804213405e+31,-4.6107490330426385e+31,-0.46321396615669563,-5.705065398512729e+31,-2.5774223023953416e+31,6b5b0a51
SVR-rbf,11,r2,CV,-0.37940445959519276,-2.1015117458914486e+30,-2.1022146483600977e+30,-0.33658704546295865,-2.101912796949324e+30,-1.2611278382401741e+30,6b5b0a51
SVR-linear,11,r2,CV,-0.5012162153761878,-4.135700334403511e+29,-4.147513829836688e+29,-0.4889948317804649,-4.152407908995899e+29,-2.4871244146472197e+29,6b5b0a51
XGB10,11,r2,CV,-0.6802689680748062,-8.798027822960497e+29,-1.7622344819251363e+30,-0.3706722036935529,-4.7573574743160507e+30,-1.4798789477074472e+30,6b5b0a51
RNN16,11,r2,CV,-0.2009873647175781,-0.1539573520461937,-0.1899093672464123,-0.2016292967854483,-0.22356221338704635,-0.19400911883653574,6b5b0a51
LSTM16,11,r2,CV,-0.1974300320473375,-0.18313749392523565,-0.20543517706653872,-0.19849683266241913,-0.20050499154388127,-0.19700090544908244,6b5b0a51
CNNRNN16,11,r2,CV,-0.19712366138895424,-0.18873108471291233,-0.2125204121273384,-0.19808195468978662,-0.2103185459748959,-0.20135513177877748,6b5b0a51
CNNLSTM16,11,r2,CV,-0.00581199231047537,-0.023751700587999157,-0.04262285438934246,-0.028031024210550218,0.0030993665307359848,-0.019423640993526243,6b5b0a51
MLP16,11,r2,CV,-0.20519499017239534,-0.19222046861451095,-0.21579174895030753,-0.20788350092603503,-0.2167019089946346,-0.20755852353157672,6b5b0a51
Linear,12,r2,CV,-0.21558798836669157,-0.1851307370252247,-2.4885343596933754e+31,-0.21486537101749553,-2.2251221398893637e+31,-9.427312999165478e+30,6b5b0a51
RF10,12,r2,CV,-0.19035714285714284,-0.18330839297332452,-2.7494094361546836e+31,-0.1810145390262177,-1.2829400174367553e+31,-8.064698907182877e+30,6b5b0a51
SVR-rbf,12,r2,CV,-0.15615605791068643,-0.15164358278648132,-1.0864410487985667e+30,-0.15580172294925354,-1.0864410487985657e+30,-4.345764195194265e+29,6b5b0a51
SVR-linear,12,r2,CV,-0.16943985624269933,-0.16292568790441903,-3.9483688595475986e+29,-0.16833927774208152,-3.9754158552568026e+29,-1.58475694296088e+29,6b5b0a51
XGB10,12,r2,CV,-0.17613927413163447,-0.16335453179883058,-3.3932511960569706e+31,-0.2344172757443263,-9.48956956490382e+30,-8.684416305094705e+30,6b5b0a51
RNN16,12,r2,CV,-0.13078504561341123,-0.1452085853160997,-0.14046868092124998,-0.1294972006370208,-0.1224444627242611,-0.13368079504240854,6b5b0a51
LSTM16,12,r2,CV,-0.1314438075690657,-0.12193215121626261,-0.12455901606354718,-0.1202488947756959,-0.13100925330393876,-0.12583862458570202,6b5b0a51
CNNRNN16,12,r2,CV,-0.13246141234256423,-0.12759887549674853,-0.1288601536454444,-0.11783661675102954,-0.12393422583776983,-0.1261382568147113,6b5b0a51
CNNLSTM16,12,r2,CV,-0.13743291301741864,-0.1396594493569124,-0.13857632098421066,-0.13430803802898622,-0.1545741389448389,-0.14091017206647338,6b5b0a51
MLP16,12,r2,CV,-0.13640255078255287,-0.1347067713588935,-0.13524787035149047,-0.12591256336113354,-0.12658282040120175,-0.1317705152510544,6b5b0a51
Linear,1,mape,CV,2.0761672926538335,2.130097437230501,1.6580749790938445,1.6863893211419216,1.90118241730124,1.890382289484268,6b5b0a51
RF10,1,mape,CV,1.3345826850257687,1.4671753246753247,1.1723771336994997,1.491016219996914,1.6478680484095132,1.422603882361404,6b5b0a51
SVR-rbf,1,mape,CV,0.5935686222380904,0.621343406557232,0.5416560026353024,0.5703936450148163,0.6018272213369191,0.5857577795564721,6b5b0a51
SVR-linear,1,mape,CV,0.49851543842734075,0.521838993395631,0.4568684414455609,0.4819215745756503,0.509594356963741,0.4937477609615848,6b5b0a51
XGB10,1,mape,CV,1.311078548640332,1.20490852681574,1.061003548563508,1.0510389576060295,1.3464299033982832,1.1948918970047786,6b5b0a51
RNN16,1,mape,CV,0.46640754895858483,0.7005679067719812,0.5669020589351264,0.44617905187644563,0.5448172023111535,0.5449747537706584,6b5b0a51
LSTM16,1,mape,CV,0.39417447264981,0.3988736918127463,0.34072949905770344,0.3426673852545219,0.3839139375484419,0.3720717972646447,6b5b0a51
CNNRNN16,1,mape,CV,0.31869958403101994,0.30515003992833445,0.30684075152562573,0.32729046876501316,0.32834045766455505,0.31726426038290967,6b5b0a51
CNNLSTM16,1,mape,CV,0.7483031897155776,0.6260323150295956,0.5545294276515311,0.5915726580682068,0.8205443571789003,0.6681963895287623,6b5b0a51
MLP16,1,mape,CV,0.44962238195603216,0.4567452509758837,0.4802370126002204,0.5253058005008711,0.5856756715189692,0.49951722351039535,6b5b0a51
Linear,2,mape,CV,1.4955282910417351,1.68750761616071,1.4499269362534426,2.6894895797044875,1.8547304833350258,1.83543658129908,6b5b0a51
RF10,2,mape,CV,1.4065243493348758,1.2514249084249083,1.0719297051405945,1.9895105217306164,1.5914922861459693,1.462176354155393,6b5b0a51
