model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
RNN16,1,r2,prediction,-0.42418816292041006,-0.26378362615059503,-0.26592465244234575,-0.33870754337610887,-0.27287647406322035,-0.313096091790536,6e47cb06
LSTM16,1,r2,prediction,-0.20676506496518976,-0.045477175847257856,-0.18926625405096065,-0.18125799796091635,-0.15660203531869143,-0.1558737056286032,6e47cb06
CNNRNN16,1,r2,prediction,-0.36227940303154327,-0.27048695245335597,-0.2465959773209967,-0.21314513857638495,-0.19716515147042135,-0.25793452457054045,6e47cb06
MLP16,1,r2,prediction,-0.09195595607266993,-0.2687056263772256,-0.1060146391557566,-0.20143953515007418,-0.17703996548671785,-0.16903114444848882,6e47cb06
RNN16,1,mape,prediction,6.322638036284513,2.531691087807049,4.515784572734942,2.637276948569659,2.709893964590844,3.7434569219974017,6e47cb06
LSTM16,1,mape,prediction,6.23224539491905,2.4107787695618716,4.388322750052717,2.2993149559712895,2.6741362082386027,3.6009596157487067,6e47cb06
CNNRNN16,1,mape,prediction,5.944068624355999,3.2683578959006345,4.077452224376645,2.4891145735744056,2.327293358519526,3.6212573353454416,6e47cb06
MLP16,1,mape,prediction,3.1327341136883406,2.405299314262669,3.166977169729074,2.3503004228949047,2.550636259930406,2.7211894561010794,6e47cb06
RNN16,1,mae,prediction,0.9859714173263571,0.9539949565022288,0.962847051045419,1.0794893086536195,1.0435338909505547,1.0051673248956359,6e47cb06
LSTM16,1,mae,prediction,0.9208822749399735,0.8765751510519704,0.9413781233997033,1.0231646766794038,1.0150110380067003,0.9554022528155504,6e47cb06
CNNRNN16,1,mae,prediction,0.9815928157905471,0.9885064280665735,0.9613426232315173,1.0221141192862022,1.0076132771863537,0.9922338527122389,6e47cb06
MLP16,1,mae,prediction,0.8443077724396869,0.9174017451083972,0.8880980559100072,1.0035261125075712,0.985360154638775,0.9277387681208875,6e47cb06
RNN16,1,r2,training,-0.36879149230060415,-0.3421630284216617,-0.38438663928811745,-0.3714082310108202,-0.38064081939596006,-0.3694780420834327,6e47cb06
LSTM16,1,r2,training,-0.3704092706701476,-0.2518564048666263,-0.4468649043975368,-0.4107975562761277,-0.3953239766054988,-0.37505042256318744,6e47cb06
CNNRNN16,1,r2,training,-0.5108150701358887,-0.4270464598978594,-0.4124320408536448,-0.46227577250764074,-0.45554910848002583,-0.4536236903750119,6e47cb06
MLP16,1,r2,training,-0.16455250710991565,-0.34494906661501035,-0.32424263296453293,-0.3564556572698403,-0.35396376451452327,-0.3088327256947645,6e47cb06
RNN16,1,mape,training,5.649441516931726,3.649459436279936,3.1090129314718795,4.319348927805407,5.966354918473093,4.538723546192409,6e47cb06
LSTM16,1,mape,training,5.725031725661133,3.3417976379795826,3.7152056254283936,4.658856618373109,6.024784806367723,4.693135282761988,6e47cb06
CNNRNN16,1,mape,training,6.226003691958105,4.040525061573958,3.391238209443057,4.597922513644454,7.456860256053027,5.14250994653452,6e47cb06
MLP16,1,mape,training,3.7800568676569783,3.1504708158051704,3.206570525700108,3.7272503223464635,5.555537251684656,3.883977156638676,6e47cb06
RNN16,1,mae,training,0.9845607305071854,0.9501520129936395,0.9715893898425116,0.9897820834789638,0.988790559249815,0.976974955214423,6e47cb06
LSTM16,1,mae,training,1.0010377603856657,0.9367696572840073,1.0297559610331521,1.0248324463170218,1.0244467652725646,1.0033685180584822,6e47cb06
CNNRNN16,1,mae,training,1.055541193313971,1.0131932243716177,1.0199885145489884,1.0399207484406228,1.0390070186086289,1.0335301398567658,6e47cb06
MLP16,1,mae,training,0.894402405912746,0.9102880902208194,0.961120700988921,0.9821450383929761,0.9907209260359569,0.9477354323102837,6e47cb06
RNN16,1,r2,CV,-0.5281590080103581,-0.4934062709927592,-0.41730283062358087,-0.47165816770962504,-0.5079872501362972,-0.48370270549452404,6e47cb06
LSTM16,1,r2,CV,-0.466417742656012,-0.37752969521944313,-0.4486079336989994,-0.521745540141756,-0.4791967013724651,-0.45869952261773506,6e47cb06
CNNRNN16,1,r2,CV,-0.5995024336375827,-0.5340746950962413,-0.42186976643458135,-0.5198498230481579,-0.5267818904009164,-0.5204157217234959,6e47cb06
MLP16,1,r2,CV,-0.47901048609419716,-0.5323851959873145,-0.48597299534841476,-0.5241655019894089,-0.5216092117529152,-0.5086286782344501,6e47cb06
RNN16,1,mape,CV,5.66341994059531,3.332222424075226,2.881796979291802,4.314667666742819,4.882396325741233,4.214900667289278,6e47cb06
LSTM16,1,mape,CV,5.664832811090698,3.1662112662295154,3.589756627480789,4.384088133172115,5.295343519943543,4.420046471583332,6e47cb06
CNNRNN16,1,mape,CV,5.8955475560841695,4.007439094696062,3.330146266279062,4.41415351064192,6.9160726496055815,4.912671815461359,6e47cb06
MLP16,1,mape,CV,5.25511953143773,3.3252913952036964,3.4703545158527493,4.24107044314961,5.402998233051759,4.338966823739109,6e47cb06
RNN16,1,mae,CV,1.0075523100545989,0.9572716654781602,0.9737965262900319,1.0041111339971,1.0116724769121666,0.9908808225464114,6e47cb06
LSTM16,1,mae,CV,1.0040537510162775,0.9487342543376898,1.0097138775480758,1.03564323165444,1.0209015444407903,1.0038093317994545,6e47cb06
CNNRNN16,1,mae,CV,1.04906583222937,1.006921084813596,0.999544249135219,1.0290726866015536,1.0353937556429202,1.0239995216845315,6e47cb06
MLP16,1,mae,CV,0.997111773621084,0.9701295690335717,1.0044839135646995,1.0175727520135358,1.0232334210254663,1.0025062858516716,6e47cb06
