model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
SVR-cubic,1,mae,TSCV,1.2184130883438316,1.2554889512409968,1.1496212852462149,1.3525269986877981,1.2891364567804273,1.2530373560598538,cb34c388
XGBL10,1,mae,TSCV,1.1682994982691266,1.2543017802408611,1.0489127881969107,1.2117323215439255,1.1345729853042523,1.1635638747110153,cb34c388
XGBL15,1,mae,TSCV,1.1954854304376163,1.2797253290953434,1.065111745964231,1.2317032888002861,1.1012418906551493,1.1746535369905253,cb34c388
XGBT10,1,mae,TSCV,1.1682994982691266,1.2543017802408611,1.0489127881969107,1.2117323215439255,1.1345729853042523,1.1635638747110153,cb34c388
XGBT15,1,mae,TSCV,1.1954854304376163,1.2797253290953434,1.065111745964231,1.2317032888002861,1.1012418906551493,1.1746535369905253,cb34c388
GPR,1,mae,TSCV,1.1586402370204567,1.159081120645335,1.0643628031759973,1.2044886335506013,1.0937573050793694,1.136066019894352,cb34c388
RNN8,1,mae,TSCV,1.1627820935827644,1.1696971021571192,0.9126495612747438,1.0522108499324645,1.0356818487896393,1.0666042911473461,cb34c388
LSTM8,1,mae,TSCV,0.9602030346443431,1.0527519412563715,0.835088443518099,0.978578598253933,1.0022574738001984,0.965775898294589,cb34c388
RNN16,1,mae,TSCV,0.961373859219573,1.0483940320753318,1.272732434056048,1.05063153373514,0.8126932018564479,1.029165012188508,cb34c388
LSTM16,1,mae,TSCV,1.0791701464985906,0.9631181470369314,0.8589949100314537,1.000066862469712,0.9434068256686665,0.9689513783410708,cb34c388
SLSTM16,1,mae,TSCV,1.0205223777941086,1.0343049152663613,0.9112856113849122,1.01382986153545,0.9852544827073932,0.9930394497376449,cb34c388
CNNRNN16,1,mae,TSCV,0.8542961966066628,1.0021222694229115,0.7843167257870177,0.8996248746951121,0.7796157492273906,0.8639951631478189,cb34c388
MLP16,1,mae,TSCV,1.3117957736928474,0.9904473969351785,0.6969551215893481,1.195599858650056,1.0039620644603902,1.039752043065564,cb34c388
MLP8,1,mae,TSCV,1.2773679332842476,1.1612491099094666,1.0818210806200166,1.0268960352968612,0.9708428183130673,1.103635395484732,cb34c388
Linear,1,r2,prediction,-0.4348643790875131,-0.29657775434713796,0.14028839769988222,0.29106727880550676,0.6299507336742887,0.06597285534900532,4f14de2d
RF5,1,r2,prediction,-2.3884920634920634,-2.0632946635730858,-3.708576642335766,-1.504363670661521,-0.7096799216362184,-2.074881392339731,4f14de2d
RF10,1,r2,prediction,-1.5392857142857141,-1.8535730858468678,-2.094981751824818,-1.037160038939033,-0.6728706188541722,-1.439574241950121,4f14de2d
SVR-rbf,1,r2,prediction,-1.0487301007838146,-1.8728983619996642,-1.3724767946735827,-0.5157972598347462,-0.21976328737729323,-1.0059331609338202,4f14de2d
SVR-linear,1,r2,prediction,-0.3848406256388561,-0.39691788914390025,0.45536691471471535,0.4920097440220774,0.6167933478693272,0.1564822983646727,4f14de2d
SVR-cubic,1,r2,prediction,-2.8356372834851675,-4.019276561299801,-4.273168509173056,-1.6316833936787236,-0.9954669221291033,-2.7510465339531707,4f14de2d
XGBL10,1,r2,prediction,-2.3065734957840904,-2.728645545401832,-2.8845942600098518,-1.112113449616761,-0.5130173505803799,-1.908988820278583,4f14de2d
XGBL15,1,r2,prediction,-2.1876358982468815,-2.3113697090906764,-2.1947192116614813,-0.951899456364514,-0.45226995916195056,-1.619578846905101,4f14de2d
XGBT10,1,r2,prediction,-2.3065734957840904,-2.728645545401832,-2.8845942600098518,-1.112113449616761,-0.5130173505803799,-1.908988820278583,4f14de2d
XGBT15,1,r2,prediction,-2.1876358982468815,-2.3113697090906764,-2.1947192116614813,-0.951899456364514,-0.45226995916195056,-1.619578846905101,4f14de2d
GPR,1,r2,prediction,-0.6004044917247717,-0.9368742109354586,-0.8166138951996145,-0.25785058252161286,-0.05775284141083703,-0.533899204358459,4f14de2d
RNN8,1,r2,prediction,-0.2295014410477063,-0.4469301415886906,0.019689686599264622,0.3509071283012267,0.15355211642028666,-0.030456530263123782,4f14de2d
LSTM8,1,r2,prediction,-2.634496826785387,-3.8131549952342025,-4.750502534739878,-1.890071051923219,-1.5721114351870975,-2.9320673687739562,4f14de2d
RNN16,1,r2,prediction,-1.430449001882101,-0.11470399495709871,0.1411051857829161,0.06613091566023721,0.1150740227640924,-0.24456857452639086,4f14de2d
LSTM16,1,r2,prediction,-0.8450277630207725,-0.6413695011297016,-0.7570493282797806,-0.01262724198011611,-0.05658898239676868,-0.46253256336142795,4f14de2d
SLSTM16,1,r2,prediction,-2.6275280178386162,-3.2991195572424488,-3.99146047279544,-1.3505143264190718,-1.1800886745428034,-2.489742209767676,4f14de2d
CNNRNN16,1,r2,prediction,0.0413774784257851,-4.049514433447151,-5.670870009936197,-2.878949880877864,-0.7854083584398552,-2.6686730408550563,4f14de2d
MLP16,1,r2,prediction,-1.1928392433367239,-1.0562500735476053,-0.5748006086420498,-0.20763757578023956,0.04868507366206798,-0.5965684855289102,4f14de2d
MLP8,1,r2,prediction,-0.5832423385125534,-1.9596083579567605,-1.8920494761492934,-1.0378079866747383,-0.8575546856178402,-1.266052568982237,4f14de2d
Linear,1,mape,prediction,0.8654354724349276,1.3869538980161624,0.7399455996642242,0.7615991564101996,1.557343776905142,1.0622555806861311,4f14de2d
RF5,1,mape,prediction,1.0966760223084973,1.105754903037112,0.908266342478151,1.0961662870356883,1.2145705585261142,1.0842868226771127,4f14de2d
RF10,1,mape,prediction,0.7182650776406702,0.6936855604268765,0.7162824148427169,0.9598014901232699,2.0243531459436435,1.0224775377954354,4f14de2d
SVR-rbf,1,mape,prediction,0.6680697309231214,0.8707977159859093,0.6169174927663436,0.8256143551027393,0.9995241578665377,0.7961846905289303,4f14de2d
SVR-linear,1,mape,prediction,0.5651768251149263,0.5785697788013165,0.4240901859171218,0.6267547590685874,1.457486447617745,0.7304155993039394,4f14de2d
SVR-cubic,1,mape,prediction,1.1471187567508008,1.3850200268332729,1.1285037969861382,0.918264479829052,0.8084341206256449,1.0774682362049819,4f14de2d
XGBL10,1,mape,prediction,0.9623999003796608,0.7737889366758341,0.745347971513164,1.0576630160961134,1.6182059126586412,1.0314811474646828,4f14de2d
XGBL15,1,mape,prediction,0.9221568682837018,0.6969697172535791,0.6347313622826279,1.0103741856866053,1.8684124254530574,1.0265289117919143,4f14de2d
XGBT10,1,mape,prediction,0.9623999003796608,0.7737889366758341,0.745347971513164,1.0576630160961134,1.6182059126586412,1.0314811474646828,4f14de2d
XGBT15,1,mape,prediction,0.9221568682837018,0.6969697172535791,0.6347313622826279,1.0103741856866053,1.8684124254530574,1.0265289117919143,4f14de2d
GPR,1,mape,prediction,0.33324888922391466,0.612079351131235,0.5219632340695595,0.8018348550442841,0.9045259498275261,0.6347304558593039,4f14de2d
RNN8,1,mape,prediction,0.3706833721695453,0.3089927798391022,0.4260995755803795,0.6090925775606915,0.7653023629535591,0.49603413362065557,4f14de2d
LSTM8,1,mape,prediction,0.9856262912184638,1.0592382271563812,1.0477742091729427,1.0481220332689538,1.0008662620055384,1.0283254045644559,4f14de2d
RNN16,1,mape,prediction,1.0531634059885968,0.7848654590085486,0.4707671517888009,0.8267481268758743,1.5061902959993743,0.928346887932239,4f14de2d
LSTM16,1,mape,prediction,0.41528325603326144,0.8839012142715253,0.4845680766801609,0.7871817742162162,1.3518229201653789,0.7845514482733085,4f14de2d
SLSTM16,1,mape,prediction,0.9756179738652871,1.0143735515886882,1.026355922553837,0.9917812233774163,1.0364144622533762,1.008908626727721,4f14de2d
CNNRNN16,1,mape,prediction,0.45255932810728244,0.905004295033612,1.081153872229827,1.0264836569056504,1.8369661509909627,1.060433460653467,4f14de2d
MLP16,1,mape,prediction,0.4750550884689179,0.5612703990729807,0.49895498919737113,0.913151128497527,1.2736873732555085,0.744423795698461,4f14de2d
MLP8,1,mape,prediction,0.4922283147115345,1.1531047871644342,0.535331465793836,0.9957411719689416,1.4128767145118428,0.9178564908301178,4f14de2d
Linear,1,mae,prediction,0.664755597024575,0.6936872647286121,0.43836460886735207,0.5400085234932192,0.5171337612364132,0.5707899510700344,4f14de2d
RF5,1,mae,prediction,1.120308470129744,1.0335223853513713,0.9555846237318388,1.2702565237892727,0.9954290315991401,1.0750202069202734,4f14de2d
RF10,1,mae,prediction,0.9060418228371703,0.9476340984800663,0.7731267182296431,1.1134935915632362,1.0693235329798096,0.9619239528179853,4f14de2d
