model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
MLP8,8,mape,CV,1.3699913990260502,2.7242881280650493,2.7597916187026925,1.2741579788472628,2.1446390279510266,2.0545736305184166,6e47cb06
RNN8,9,mape,CV,1.2324950928184222,2.3844848347516825,1.2909808286839617,2.831288056279491,1.191655300279613,1.786180822562634,6e47cb06
LSTM8,9,mape,CV,1.2114050159251346,1.7806766282227444,1.225697559644465,2.2453524850287816,1.5118897133076696,1.595004280425759,6e47cb06
CNNRNN16,9,mape,CV,1.0871842315987723,1.6433599115112907,1.1676355853167655,1.4269215795650008,1.1115379807490533,1.2873278577481766,6e47cb06
CNNLSTM16,9,mape,CV,1.3728161438719513,1.5075098165022536,1.397036422481813,1.9850433089145563,1.5636112629020507,1.5652033909345249,6e47cb06
MLP16,9,mape,CV,1.3761242689509807,1.354263308573178,1.2741727607252673,2.5123117580494103,1.1865441487328405,1.5406832490063356,6e47cb06
MLP8,9,mape,CV,1.2344655169815153,1.6654644535972976,1.2205269598973578,2.529030157474519,1.611209539526202,1.6521393254953782,6e47cb06
RNN8,10,mape,CV,1.317487967027182,2.1691741071596393,1.159750070630407,1.2261641762518267,2.497083829986333,1.6739320302110776,6e47cb06
LSTM8,10,mape,CV,1.1875536901333275,1.6728071337032706,1.4716795013192565,1.531362607186313,1.6255454404786762,1.4977896745641686,6e47cb06
CNNRNN16,10,mape,CV,1.613706136687207,1.3695097400727347,2.194284104022016,1.703100397677373,2.265182140024754,1.829156503696817,6e47cb06
CNNLSTM16,10,mape,CV,1.2363290103733917,1.34557043021075,1.6102684763870956,1.2686882610266792,2.8881171406487356,1.6697946637293306,6e47cb06
MLP16,10,mape,CV,1.0515805589416296,1.2581857045331402,1.5724432817903429,1.2003408454010573,1.2808718901629077,1.2726844561658155,6e47cb06
MLP8,10,mape,CV,1.3856264924344583,1.7295328689738954,2.014433588468469,1.6666775816242823,3.227024933834515,2.004659093067124,6e47cb06
RNN8,11,mape,CV,1.1420265170087003,1.1016058049938646,1.3549434432614573,1.185987306540764,1.2932888316172153,1.2155703806844005,6e47cb06
LSTM8,11,mape,CV,1.2508971210078295,1.2859818492676693,1.6938826620203575,1.1219577008914394,1.267027565769488,1.3239493797913566,6e47cb06
CNNRNN16,11,mape,CV,1.10943865774128,1.150126831535735,1.5168208727646821,1.062305400272853,1.1719582394464079,1.2021300003521915,6e47cb06
CNNLSTM16,11,mape,CV,1.0602004476947486,1.172222783544292,1.3843378944046907,1.1071692876740085,1.0076537249508783,1.1463168276537237,6e47cb06
MLP16,11,mape,CV,1.1318488670140656,1.2639210008253239,1.8285094378293072,1.0593096092555732,1.2633250107936587,1.3093827851435855,6e47cb06
MLP8,11,mape,CV,1.271448496136443,1.3112995574606228,1.744537619015584,1.1227788703122852,1.1406880342413146,1.3181505154332498,6e47cb06
RNN8,12,mape,CV,1.039630445093117,1.2735177951904781,0.9317795053721021,1.1956984269644677,1.2229910744844084,1.1327234494209146,6e47cb06
LSTM8,12,mape,CV,0.9747924319638173,1.890152311105625,1.0189423880794501,1.0187073441274246,1.2846147897373312,1.2374418530027296,6e47cb06
CNNRNN16,12,mape,CV,1.069498674200214,2.2609727751717066,1.0140035597473047,1.0336497660433626,1.104802455734974,1.2965854461795125,6e47cb06
