id,filename,boxes,top_n,var_thresh,modes,frequency,season,methods,extra_indices,only_sea
d2f54f2b,predictor_d2f54f2b_2.parquet,0,15,0.05,3,2monthly,2,ps,,False
d2f54f2b,predictor_d2f54f2b_3.parquet,0,15,0.05,3,2monthly,3,ps,,False
d2f54f2b,predictor_d2f54f2b_4.parquet,0,15,0.05,3,2monthly,4,ps,,False
d2f54f2b,predictor_d2f54f2b_5.parquet,0,15,0.05,3,2monthly,5,ps,,False
d2f54f2b,predictor_d2f54f2b_6.parquet,0,15,0.05,3,2monthly,6,ps,,False
d2f54f2b,predictor_d2f54f2b_7.parquet,0,15,0.05,3,2monthly,7,ps,,False
d2f54f2b,predictor_d2f54f2b_8.parquet,0,15,0.05,3,2monthly,8,ps,,False
d2f54f2b,predictor_d2f54f2b_9.parquet,0,15,0.05,3,2monthly,9,ps,,False
d2f54f2b,predictor_d2f54f2b_10.parquet,0,15,0.05,3,2monthly,10,ps,,False
d2f54f2b,predictor_d2f54f2b_11.parquet,0,15,0.05,3,2monthly,11,ps,,False
d2f54f2b,predictor_d2f54f2b_12.parquet,0,15,0.05,3,2monthly,12,ps,,False
71c0073f,predictor_71c0073f_1.parquet,0,20,0.05,3,2monthly,1,ps,,False
71c0073f,predictor_71c0073f_2.parquet,0,20,0.05,3,2monthly,2,ps,,False
71c0073f,predictor_71c0073f_3.parquet,0,20,0.05,3,2monthly,3,ps,,False
71c0073f,predictor_71c0073f_4.parquet,0,20,0.05,3,2monthly,4,ps,,False
71c0073f,predictor_71c0073f_5.parquet,0,20,0.05,3,2monthly,5,ps,,False
71c0073f,predictor_71c0073f_6.parquet,0,20,0.05,3,2monthly,6,ps,,False
71c0073f,predictor_71c0073f_7.parquet,0,20,0.05,3,2monthly,7,ps,,False
71c0073f,predictor_71c0073f_8.parquet,0,20,0.05,3,2monthly,8,ps,,False
71c0073f,predictor_71c0073f_9.parquet,0,20,0.05,3,2monthly,9,ps,,False
71c0073f,predictor_71c0073f_10.parquet,0,20,0.05,3,2monthly,10,ps,,False
71c0073f,predictor_71c0073f_11.parquet,0,20,0.05,3,2monthly,11,ps,,False
71c0073f,predictor_71c0073f_12.parquet,0,20,0.05,3,2monthly,12,ps,,False
703742db,predictor_703742db_1.parquet,0,30,0.05,3,2monthly,1,ps,,False
703742db,predictor_703742db_2.parquet,0,30,0.05,3,2monthly,2,ps,,False
703742db,predictor_703742db_3.parquet,0,30,0.05,3,2monthly,3,ps,,False
703742db,predictor_703742db_4.parquet,0,30,0.05,3,2monthly,4,ps,,False
703742db,predictor_703742db_5.parquet,0,30,0.05,3,2monthly,5,ps,,False
703742db,predictor_703742db_6.parquet,0,30,0.05,3,2monthly,6,ps,,False
703742db,predictor_703742db_7.parquet,0,30,0.05,3,2monthly,7,ps,,False
703742db,predictor_703742db_8.parquet,0,30,0.05,3,2monthly,8,ps,,False
703742db,predictor_703742db_9.parquet,0,30,0.05,3,2monthly,9,ps,,False
703742db,predictor_703742db_10.parquet,0,30,0.05,3,2monthly,10,ps,,False
703742db,predictor_703742db_11.parquet,0,30,0.05,3,2monthly,11,ps,,False
703742db,predictor_703742db_12.parquet,0,30,0.05,3,2monthly,12,ps,,False
91a52e03,predictor_91a52e03_1.parquet,0,5,0.1,3,2monthly,1,ps,,False
91a52e03,predictor_91a52e03_2.parquet,0,5,0.1,3,2monthly,2,ps,,False
91a52e03,predictor_91a52e03_3.parquet,0,5,0.1,3,2monthly,3,ps,,False
91a52e03,predictor_91a52e03_4.parquet,0,5,0.1,3,2monthly,4,ps,,False
91a52e03,predictor_91a52e03_5.parquet,0,5,0.1,3,2monthly,5,ps,,False
91a52e03,predictor_91a52e03_6.parquet,0,5,0.1,3,2monthly,6,ps,,False
91a52e03,predictor_91a52e03_7.parquet,0,5,0.1,3,2monthly,7,ps,,False
91a52e03,predictor_91a52e03_8.parquet,0,5,0.1,3,2monthly,8,ps,,False
91a52e03,predictor_91a52e03_9.parquet,0,5,0.1,3,2monthly,9,ps,,False
91a52e03,predictor_91a52e03_10.parquet,0,5,0.1,3,2monthly,10,ps,,False
91a52e03,predictor_91a52e03_11.parquet,0,5,0.1,3,2monthly,11,ps,,False
91a52e03,predictor_91a52e03_12.parquet,0,5,0.1,3,2monthly,12,ps,,False
63723b54,predictor_63723b54_1.parquet,0,10,0.1,3,2monthly,1,ps,,False
63723b54,predictor_63723b54_2.parquet,0,10,0.1,3,2monthly,2,ps,,False
63723b54,predictor_63723b54_3.parquet,0,10,0.1,3,2monthly,3,ps,,False
63723b54,predictor_63723b54_4.parquet,0,10,0.1,3,2monthly,4,ps,,False
63723b54,predictor_63723b54_5.parquet,0,10,0.1,3,2monthly,5,ps,,False
63723b54,predictor_63723b54_6.parquet,0,10,0.1,3,2monthly,6,ps,,False
63723b54,predictor_63723b54_7.parquet,0,10,0.1,3,2monthly,7,ps,,False
63723b54,predictor_63723b54_8.parquet,0,10,0.1,3,2monthly,8,ps,,False
63723b54,predictor_63723b54_9.parquet,0,10,0.1,3,2monthly,9,ps,,False
63723b54,predictor_63723b54_10.parquet,0,10,0.1,3,2monthly,10,ps,,False
63723b54,predictor_63723b54_11.parquet,0,10,0.1,3,2monthly,11,ps,,False
63723b54,predictor_63723b54_12.parquet,0,10,0.1,3,2monthly,12,ps,,False
8f1bdb07,predictor_8f1bdb07_1.parquet,0,15,0.1,3,2monthly,1,ps,,False
8f1bdb07,predictor_8f1bdb07_2.parquet,0,15,0.1,3,2monthly,2,ps,,False
8f1bdb07,predictor_8f1bdb07_3.parquet,0,15,0.1,3,2monthly,3,ps,,False
8f1bdb07,predictor_8f1bdb07_4.parquet,0,15,0.1,3,2monthly,4,ps,,False
8f1bdb07,predictor_8f1bdb07_5.parquet,0,15,0.1,3,2monthly,5,ps,,False
8f1bdb07,predictor_8f1bdb07_6.parquet,0,15,0.1,3,2monthly,6,ps,,False
8f1bdb07,predictor_8f1bdb07_7.parquet,0,15,0.1,3,2monthly,7,ps,,False
8f1bdb07,predictor_8f1bdb07_8.parquet,0,15,0.1,3,2monthly,8,ps,,False
8f1bdb07,predictor_8f1bdb07_9.parquet,0,15,0.1,3,2monthly,9,ps,,False
8f1bdb07,predictor_8f1bdb07_10.parquet,0,15,0.1,3,2monthly,10,ps,,False
8f1bdb07,predictor_8f1bdb07_11.parquet,0,15,0.1,3,2monthly,11,ps,,False
8f1bdb07,predictor_8f1bdb07_12.parquet,0,15,0.1,3,2monthly,12,ps,,False
ae5b2360,predictor_ae5b2360_1.parquet,0,20,0.1,3,2monthly,1,ps,,False
ae5b2360,predictor_ae5b2360_2.parquet,0,20,0.1,3,2monthly,2,ps,,False
ae5b2360,predictor_ae5b2360_3.parquet,0,20,0.1,3,2monthly,3,ps,,False
ae5b2360,predictor_ae5b2360_4.parquet,0,20,0.1,3,2monthly,4,ps,,False
ae5b2360,predictor_ae5b2360_5.parquet,0,20,0.1,3,2monthly,5,ps,,False
ae5b2360,predictor_ae5b2360_6.parquet,0,20,0.1,3,2monthly,6,ps,,False
ae5b2360,predictor_ae5b2360_7.parquet,0,20,0.1,3,2monthly,7,ps,,False
ae5b2360,predictor_ae5b2360_8.parquet,0,20,0.1,3,2monthly,8,ps,,False
ae5b2360,predictor_ae5b2360_9.parquet,0,20,0.1,3,2monthly,9,ps,,False
ae5b2360,predictor_ae5b2360_10.parquet,0,20,0.1,3,2monthly,10,ps,,False
ae5b2360,predictor_ae5b2360_11.parquet,0,20,0.1,3,2monthly,11,ps,,False
ae5b2360,predictor_ae5b2360_12.parquet,0,20,0.1,3,2monthly,12,ps,,False
87eea47c,predictor_87eea47c_1.parquet,0,30,0.1,3,2monthly,1,ps,,False
87eea47c,predictor_87eea47c_2.parquet,0,30,0.1,3,2monthly,2,ps,,False
87eea47c,predictor_87eea47c_3.parquet,0,30,0.1,3,2monthly,3,ps,,False
87eea47c,predictor_87eea47c_4.parquet,0,30,0.1,3,2monthly,4,ps,,False
87eea47c,predictor_87eea47c_5.parquet,0,30,0.1,3,2monthly,5,ps,,False
87eea47c,predictor_87eea47c_6.parquet,0,30,0.1,3,2monthly,6,ps,,False
87eea47c,predictor_87eea47c_7.parquet,0,30,0.1,3,2monthly,7,ps,,False
87eea47c,predictor_87eea47c_8.parquet,0,30,0.1,3,2monthly,8,ps,,False
87eea47c,predictor_87eea47c_9.parquet,0,30,0.1,3,2monthly,9,ps,,False
87eea47c,predictor_87eea47c_10.parquet,0,30,0.1,3,2monthly,10,ps,,False
87eea47c,predictor_87eea47c_11.parquet,0,30,0.1,3,2monthly,11,ps,,False
87eea47c,predictor_87eea47c_12.parquet,0,30,0.1,3,2monthly,12,ps,,False
e1e58f2d,predictor_e1e58f2d_1.parquet,0,5,0.15,3,2monthly,1,ps,,False
e1e58f2d,predictor_e1e58f2d_2.parquet,0,5,0.15,3,2monthly,2,ps,,False
e1e58f2d,predictor_e1e58f2d_3.parquet,0,5,0.15,3,2monthly,3,ps,,False
e1e58f2d,predictor_e1e58f2d_4.parquet,0,5,0.15,3,2monthly,4,ps,,False
e1e58f2d,predictor_e1e58f2d_5.parquet,0,5,0.15,3,2monthly,5,ps,,False
e1e58f2d,predictor_e1e58f2d_6.parquet,0,5,0.15,3,2monthly,6,ps,,False
e1e58f2d,predictor_e1e58f2d_7.parquet,0,5,0.15,3,2monthly,7,ps,,False
e1e58f2d,predictor_e1e58f2d_8.parquet,0,5,0.15,3,2monthly,8,ps,,False
e1e58f2d,predictor_e1e58f2d_9.parquet,0,5,0.15,3,2monthly,9,ps,,False
e1e58f2d,predictor_e1e58f2d_10.parquet,0,5,0.15,3,2monthly,10,ps,,False
e1e58f2d,predictor_e1e58f2d_11.parquet,0,5,0.15,3,2monthly,11,ps,,False
e1e58f2d,predictor_e1e58f2d_12.parquet,0,5,0.15,3,2monthly,12,ps,,False
c2956c43,predictor_c2956c43_1.parquet,0,10,0.15,3,2monthly,1,ps,,False
c2956c43,predictor_c2956c43_2.parquet,0,10,0.15,3,2monthly,2,ps,,False
c2956c43,predictor_c2956c43_3.parquet,0,10,0.15,3,2monthly,3,ps,,False
c2956c43,predictor_c2956c43_4.parquet,0,10,0.15,3,2monthly,4,ps,,False
c2956c43,predictor_c2956c43_5.parquet,0,10,0.15,3,2monthly,5,ps,,False
c2956c43,predictor_c2956c43_6.parquet,0,10,0.15,3,2monthly,6,ps,,False
c2956c43,predictor_c2956c43_7.parquet,0,10,0.15,3,2monthly,7,ps,,False
c2956c43,predictor_c2956c43_8.parquet,0,10,0.15,3,2monthly,8,ps,,False
c2956c43,predictor_c2956c43_9.parquet,0,10,0.15,3,2monthly,9,ps,,False
c2956c43,predictor_c2956c43_10.parquet,0,10,0.15,3,2monthly,10,ps,,False
c2956c43,predictor_c2956c43_11.parquet,0,10,0.15,3,2monthly,11,ps,,False
c2956c43,predictor_c2956c43_12.parquet,0,10,0.15,3,2monthly,12,ps,,False
8238d521,predictor_8238d521_1.parquet,0,15,0.15,3,2monthly,1,ps,,False
8238d521,predictor_8238d521_2.parquet,0,15,0.15,3,2monthly,2,ps,,False
8238d521,predictor_8238d521_3.parquet,0,15,0.15,3,2monthly,3,ps,,False
8238d521,predictor_8238d521_4.parquet,0,15,0.15,3,2monthly,4,ps,,False
8238d521,predictor_8238d521_5.parquet,0,15,0.15,3,2monthly,5,ps,,False
8238d521,predictor_8238d521_6.parquet,0,15,0.15,3,2monthly,6,ps,,False
8238d521,predictor_8238d521_7.parquet,0,15,0.15,3,2monthly,7,ps,,False
8238d521,predictor_8238d521_8.parquet,0,15,0.15,3,2monthly,8,ps,,False
8238d521,predictor_8238d521_9.parquet,0,15,0.15,3,2monthly,9,ps,,False
8238d521,predictor_8238d521_10.parquet,0,15,0.15,3,2monthly,10,ps,,False
8238d521,predictor_8238d521_11.parquet,0,15,0.15,3,2monthly,11,ps,,False
8238d521,predictor_8238d521_12.parquet,0,15,0.15,3,2monthly,12,ps,,False
e59ecb40,predictor_e59ecb40_1.parquet,0,20,0.15,3,2monthly,1,ps,,False
e59ecb40,predictor_e59ecb40_2.parquet,0,20,0.15,3,2monthly,2,ps,,False
e59ecb40,predictor_e59ecb40_3.parquet,0,20,0.15,3,2monthly,3,ps,,False
e59ecb40,predictor_e59ecb40_4.parquet,0,20,0.15,3,2monthly,4,ps,,False
e59ecb40,predictor_e59ecb40_5.parquet,0,20,0.15,3,2monthly,5,ps,,False
e59ecb40,predictor_e59ecb40_6.parquet,0,20,0.15,3,2monthly,6,ps,,False
e59ecb40,predictor_e59ecb40_7.parquet,0,20,0.15,3,2monthly,7,ps,,False
e59ecb40,predictor_e59ecb40_8.parquet,0,20,0.15,3,2monthly,8,ps,,False
e59ecb40,predictor_e59ecb40_9.parquet,0,20,0.15,3,2monthly,9,ps,,False
e59ecb40,predictor_e59ecb40_10.parquet,0,20,0.15,3,2monthly,10,ps,,False
e59ecb40,predictor_e59ecb40_11.parquet,0,20,0.15,3,2monthly,11,ps,,False
e59ecb40,predictor_e59ecb40_12.parquet,0,20,0.15,3,2monthly,12,ps,,False
6259a7a0,predictor_6259a7a0_1.parquet,0,30,0.15,3,2monthly,1,ps,,False
6259a7a0,predictor_6259a7a0_2.parquet,0,30,0.15,3,2monthly,2,ps,,False
6259a7a0,predictor_6259a7a0_3.parquet,0,30,0.15,3,2monthly,3,ps,,False
6259a7a0,predictor_6259a7a0_4.parquet,0,30,0.15,3,2monthly,4,ps,,False
6259a7a0,predictor_6259a7a0_5.parquet,0,30,0.15,3,2monthly,5,ps,,False
6259a7a0,predictor_6259a7a0_6.parquet,0,30,0.15,3,2monthly,6,ps,,False
6259a7a0,predictor_6259a7a0_7.parquet,0,30,0.15,3,2monthly,7,ps,,False
6259a7a0,predictor_6259a7a0_8.parquet,0,30,0.15,3,2monthly,8,ps,,False
6259a7a0,predictor_6259a7a0_9.parquet,0,30,0.15,3,2monthly,9,ps,,False
6259a7a0,predictor_6259a7a0_10.parquet,0,30,0.15,3,2monthly,10,ps,,False
6259a7a0,predictor_6259a7a0_11.parquet,0,30,0.15,3,2monthly,11,ps,,False
6259a7a0,predictor_6259a7a0_12.parquet,0,30,0.15,3,2monthly,12,ps,,False
141689a6,predictor_141689a6_1.parquet,0,5,nan,1,2monthly,1,ps,PDO-ONI-SAM,False
141689a6,predictor_141689a6_2.parquet,0,5,nan,1,2monthly,2,ps,PDO-ONI-SAM,False
141689a6,predictor_141689a6_3.parquet,0,5,nan,1,2monthly,3,ps,PDO-ONI-SAM,False
141689a6,predictor_141689a6_4.parquet,0,5,nan,1,2monthly,4,ps,PDO-ONI-SAM,False
141689a6,predictor_141689a6_5.parquet,0,5,nan,1,2monthly,5,ps,PDO-ONI-SAM,False
141689a6,predictor_141689a6_6.parquet,0,5,nan,1,2monthly,6,ps,PDO-ONI-SAM,False
141689a6,predictor_141689a6_7.parquet,0,5,nan,1,2monthly,7,ps,PDO-ONI-SAM,False
141689a6,predictor_141689a6_8.parquet,0,5,nan,1,2monthly,8,ps,PDO-ONI-SAM,False
141689a6,predictor_141689a6_9.parquet,0,5,nan,1,2monthly,9,ps,PDO-ONI-SAM,False
141689a6,predictor_141689a6_10.parquet,0,5,nan,1,2monthly,10,ps,PDO-ONI-SAM,False
141689a6,predictor_141689a6_11.parquet,0,5,nan,1,2monthly,11,ps,PDO-ONI-SAM,False
141689a6,predictor_141689a6_12.parquet,0,5,nan,1,2monthly,12,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_1.parquet,0,10,nan,1,2monthly,1,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_2.parquet,0,10,nan,1,2monthly,2,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_3.parquet,0,10,nan,1,2monthly,3,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_4.parquet,0,10,nan,1,2monthly,4,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_5.parquet,0,10,nan,1,2monthly,5,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_6.parquet,0,10,nan,1,2monthly,6,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_7.parquet,0,10,nan,1,2monthly,7,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_8.parquet,0,10,nan,1,2monthly,8,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_9.parquet,0,10,nan,1,2monthly,9,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_10.parquet,0,10,nan,1,2monthly,10,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_11.parquet,0,10,nan,1,2monthly,11,ps,PDO-ONI-SAM,False
2add3a82,predictor_2add3a82_12.parquet,0,10,nan,1,2monthly,12,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_1.parquet,0,15,nan,1,2monthly,1,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_2.parquet,0,15,nan,1,2monthly,2,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_3.parquet,0,15,nan,1,2monthly,3,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_4.parquet,0,15,nan,1,2monthly,4,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_5.parquet,0,15,nan,1,2monthly,5,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_6.parquet,0,15,nan,1,2monthly,6,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_7.parquet,0,15,nan,1,2monthly,7,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_8.parquet,0,15,nan,1,2monthly,8,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_9.parquet,0,15,nan,1,2monthly,9,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_10.parquet,0,15,nan,1,2monthly,10,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_11.parquet,0,15,nan,1,2monthly,11,ps,PDO-ONI-SAM,False
ec4c8e13,predictor_ec4c8e13_12.parquet,0,15,nan,1,2monthly,12,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_1.parquet,0,20,nan,1,2monthly,1,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_2.parquet,0,20,nan,1,2monthly,2,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_3.parquet,0,20,nan,1,2monthly,3,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_4.parquet,0,20,nan,1,2monthly,4,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_5.parquet,0,20,nan,1,2monthly,5,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_6.parquet,0,20,nan,1,2monthly,6,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_7.parquet,0,20,nan,1,2monthly,7,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_8.parquet,0,20,nan,1,2monthly,8,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_9.parquet,0,20,nan,1,2monthly,9,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_10.parquet,0,20,nan,1,2monthly,10,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_11.parquet,0,20,nan,1,2monthly,11,ps,PDO-ONI-SAM,False
deb0b81f,predictor_deb0b81f_12.parquet,0,20,nan,1,2monthly,12,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_1.parquet,0,30,nan,1,2monthly,1,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_2.parquet,0,30,nan,1,2monthly,2,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_3.parquet,0,30,nan,1,2monthly,3,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_4.parquet,0,30,nan,1,2monthly,4,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_5.parquet,0,30,nan,1,2monthly,5,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_6.parquet,0,30,nan,1,2monthly,6,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_7.parquet,0,30,nan,1,2monthly,7,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_8.parquet,0,30,nan,1,2monthly,8,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_9.parquet,0,30,nan,1,2monthly,9,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_10.parquet,0,30,nan,1,2monthly,10,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_11.parquet,0,30,nan,1,2monthly,11,ps,PDO-ONI-SAM,False
ca022c71,predictor_ca022c71_12.parquet,0,30,nan,1,2monthly,12,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_1.parquet,0,5,0.05,1,2monthly,1,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_2.parquet,0,5,0.05,1,2monthly,2,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_3.parquet,0,5,0.05,1,2monthly,3,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_4.parquet,0,5,0.05,1,2monthly,4,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_5.parquet,0,5,0.05,1,2monthly,5,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_6.parquet,0,5,0.05,1,2monthly,6,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_7.parquet,0,5,0.05,1,2monthly,7,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_8.parquet,0,5,0.05,1,2monthly,8,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_9.parquet,0,5,0.05,1,2monthly,9,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_10.parquet,0,5,0.05,1,2monthly,10,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_11.parquet,0,5,0.05,1,2monthly,11,ps,PDO-ONI-SAM,False
adfafef1,predictor_adfafef1_12.parquet,0,5,0.05,1,2monthly,12,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_1.parquet,0,10,0.05,1,2monthly,1,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_2.parquet,0,10,0.05,1,2monthly,2,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_3.parquet,0,10,0.05,1,2monthly,3,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_4.parquet,0,10,0.05,1,2monthly,4,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_5.parquet,0,10,0.05,1,2monthly,5,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_6.parquet,0,10,0.05,1,2monthly,6,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_7.parquet,0,10,0.05,1,2monthly,7,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_8.parquet,0,10,0.05,1,2monthly,8,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_9.parquet,0,10,0.05,1,2monthly,9,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_10.parquet,0,10,0.05,1,2monthly,10,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_11.parquet,0,10,0.05,1,2monthly,11,ps,PDO-ONI-SAM,False
9718a0b5,predictor_9718a0b5_12.parquet,0,10,0.05,1,2monthly,12,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_1.parquet,0,15,0.05,1,2monthly,1,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_2.parquet,0,15,0.05,1,2monthly,2,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_3.parquet,0,15,0.05,1,2monthly,3,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_4.parquet,0,15,0.05,1,2monthly,4,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_5.parquet,0,15,0.05,1,2monthly,5,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_6.parquet,0,15,0.05,1,2monthly,6,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_7.parquet,0,15,0.05,1,2monthly,7,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_8.parquet,0,15,0.05,1,2monthly,8,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_9.parquet,0,15,0.05,1,2monthly,9,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_10.parquet,0,15,0.05,1,2monthly,10,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_11.parquet,0,15,0.05,1,2monthly,11,ps,PDO-ONI-SAM,False
91b4eb99,predictor_91b4eb99_12.parquet,0,15,0.05,1,2monthly,12,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_1.parquet,0,20,0.05,1,2monthly,1,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_2.parquet,0,20,0.05,1,2monthly,2,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_3.parquet,0,20,0.05,1,2monthly,3,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_4.parquet,0,20,0.05,1,2monthly,4,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_5.parquet,0,20,0.05,1,2monthly,5,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_6.parquet,0,20,0.05,1,2monthly,6,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_7.parquet,0,20,0.05,1,2monthly,7,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_8.parquet,0,20,0.05,1,2monthly,8,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_9.parquet,0,20,0.05,1,2monthly,9,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_10.parquet,0,20,0.05,1,2monthly,10,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_11.parquet,0,20,0.05,1,2monthly,11,ps,PDO-ONI-SAM,False
4ccfcb80,predictor_4ccfcb80_12.parquet,0,20,0.05,1,2monthly,12,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_1.parquet,0,30,0.05,1,2monthly,1,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_2.parquet,0,30,0.05,1,2monthly,2,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_3.parquet,0,30,0.05,1,2monthly,3,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_4.parquet,0,30,0.05,1,2monthly,4,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_5.parquet,0,30,0.05,1,2monthly,5,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_6.parquet,0,30,0.05,1,2monthly,6,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_7.parquet,0,30,0.05,1,2monthly,7,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_8.parquet,0,30,0.05,1,2monthly,8,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_9.parquet,0,30,0.05,1,2monthly,9,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_10.parquet,0,30,0.05,1,2monthly,10,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_11.parquet,0,30,0.05,1,2monthly,11,ps,PDO-ONI-SAM,False
af4c86de,predictor_af4c86de_12.parquet,0,30,0.05,1,2monthly,12,ps,PDO-ONI-SAM,False
4134c01e,predictor_4134c01e_1.parquet,0,5,0.1,1,2monthly,1,ps,PDO-ONI-SAM,False
