id,filename,boxes,top_n,var_thresh,modes,frequency,season,methods,extra_indices,only_sea
17a5918b,predictor_17a5918b_2.parquet,0,20,0.1,1,2monthly,2,ps,,True
17a5918b,predictor_17a5918b_3.parquet,0,20,0.1,1,2monthly,3,ps,,True
17a5918b,predictor_17a5918b_4.parquet,0,20,0.1,1,2monthly,4,ps,,True
17a5918b,predictor_17a5918b_5.parquet,0,20,0.1,1,2monthly,5,ps,,True
17a5918b,predictor_17a5918b_6.parquet,0,20,0.1,1,2monthly,6,ps,,True
17a5918b,predictor_17a5918b_7.parquet,0,20,0.1,1,2monthly,7,ps,,True
17a5918b,predictor_17a5918b_8.parquet,0,20,0.1,1,2monthly,8,ps,,True
17a5918b,predictor_17a5918b_9.parquet,0,20,0.1,1,2monthly,9,ps,,True
17a5918b,predictor_17a5918b_10.parquet,0,20,0.1,1,2monthly,10,ps,,True
17a5918b,predictor_17a5918b_11.parquet,0,20,0.1,1,2monthly,11,ps,,True
17a5918b,predictor_17a5918b_12.parquet,0,20,0.1,1,2monthly,12,ps,,True
f1e19ccf,predictor_f1e19ccf_1.parquet,0,30,0.1,1,2monthly,1,ps,,True
f1e19ccf,predictor_f1e19ccf_2.parquet,0,30,0.1,1,2monthly,2,ps,,True
f1e19ccf,predictor_f1e19ccf_3.parquet,0,30,0.1,1,2monthly,3,ps,,True
f1e19ccf,predictor_f1e19ccf_4.parquet,0,30,0.1,1,2monthly,4,ps,,True
f1e19ccf,predictor_f1e19ccf_5.parquet,0,30,0.1,1,2monthly,5,ps,,True
f1e19ccf,predictor_f1e19ccf_6.parquet,0,30,0.1,1,2monthly,6,ps,,True
f1e19ccf,predictor_f1e19ccf_7.parquet,0,30,0.1,1,2monthly,7,ps,,True
f1e19ccf,predictor_f1e19ccf_8.parquet,0,30,0.1,1,2monthly,8,ps,,True
f1e19ccf,predictor_f1e19ccf_9.parquet,0,30,0.1,1,2monthly,9,ps,,True
f1e19ccf,predictor_f1e19ccf_10.parquet,0,30,0.1,1,2monthly,10,ps,,True
f1e19ccf,predictor_f1e19ccf_11.parquet,0,30,0.1,1,2monthly,11,ps,,True
f1e19ccf,predictor_f1e19ccf_12.parquet,0,30,0.1,1,2monthly,12,ps,,True
1f000d72,predictor_1f000d72_1.parquet,0,5,0.15,1,2monthly,1,ps,,True
1f000d72,predictor_1f000d72_2.parquet,0,5,0.15,1,2monthly,2,ps,,True
1f000d72,predictor_1f000d72_3.parquet,0,5,0.15,1,2monthly,3,ps,,True
1f000d72,predictor_1f000d72_4.parquet,0,5,0.15,1,2monthly,4,ps,,True
1f000d72,predictor_1f000d72_5.parquet,0,5,0.15,1,2monthly,5,ps,,True
1f000d72,predictor_1f000d72_6.parquet,0,5,0.15,1,2monthly,6,ps,,True
1f000d72,predictor_1f000d72_7.parquet,0,5,0.15,1,2monthly,7,ps,,True
1f000d72,predictor_1f000d72_8.parquet,0,5,0.15,1,2monthly,8,ps,,True
1f000d72,predictor_1f000d72_9.parquet,0,5,0.15,1,2monthly,9,ps,,True
1f000d72,predictor_1f000d72_10.parquet,0,5,0.15,1,2monthly,10,ps,,True
1f000d72,predictor_1f000d72_11.parquet,0,5,0.15,1,2monthly,11,ps,,True
1f000d72,predictor_1f000d72_12.parquet,0,5,0.15,1,2monthly,12,ps,,True
2eee4446,predictor_2eee4446_1.parquet,0,10,0.15,1,2monthly,1,ps,,True
2eee4446,predictor_2eee4446_2.parquet,0,10,0.15,1,2monthly,2,ps,,True
2eee4446,predictor_2eee4446_3.parquet,0,10,0.15,1,2monthly,3,ps,,True
2eee4446,predictor_2eee4446_4.parquet,0,10,0.15,1,2monthly,4,ps,,True
